ts,buy_hold,v10,v10_no_mfeu,v10_no_range,melt_long,rs4_w1,rs4_w0_5,rs4_no_er,rs4_melt_both,rs4_no_donchian
2025-09-03 00:00:00+00:00,1.2997405274043619,1.0979260425401958,0.8993789554519434,1.2634903378939915,1.0991018762887534,1.1992687466381837,1.1514185382373696,1.0612921177240102,1.1101633421821648,1.2280537447267728
2025-09-03 06:00:00+00:00,1.332651413407954,1.1257267597330156,0.9221522380055156,1.2954833284950549,1.0991018762887534,1.2296355746135343,1.1805737453386123,1.0881652229065335,1.138273921509016,1.259149441096032
2025-09-03 12:00:00+00:00,1.349589930872348,1.1400351844178407,0.9338731513900158,1.3119494251530166,1.0991018762887534,1.2452647207247205,1.195579296529441,1.1019962258581704,1.1527418254970805,1.2751537199222145
2025-09-03 18:00:00+00:00,1.3410686811679517,1.1328370538924133,0.9279767186046275,1.3036658358970996,1.0991018762887534,1.237402175672601,1.1880304629955774,1.0950382715944111,1.1454634658153267,1.267102457082751
2025-09-04 00:00:00+00:00,1.3302173951622303,1.1236706785663118,0.9204679750766973,1.2931171958163492,1.0991018762887534,1.2273897094202153,1.1784174890155668,1.0861777459262303,1.1361949236062565,1.2568496703661283
2025-09-04 06:00:00+00:00,1.3409927449134256,1.132772908480572,0.9279241731404855,1.3035920175296127,1.0991018762887534,1.2373321093979333,1.187963192329362,1.0949762664890235,1.1453986054494767,1.2670307090686164
2025-09-04 12:00:00+00:00,1.3223904082280542,1.117059010615313,0.9150519499664753,1.2855085061143336,1.0991018762887534,1.2201677596444027,1.1714836913347717,1.0797866860464875,1.1295095631124867,1.2494543784507197
2025-09-04 18:00:00+00:00,1.325655246914766,1.1198169083212437,0.917311114119522,1.2886822873794919,1.0991018762887534,1.223180221683736,1.174375957682534,1.0824525624201107,1.1322981998839845,1.2525391459797837
2025-09-05 00:00:00+00:00,1.3321842655454252,1.125332147275242,0.9218289865966506,1.2950292095395957,1.0991018762887534,1.2292045379413856,1.180159906808789,1.0877837772765326,1.1378749107669308,1.2587080586278983
2025-09-05 06:00:00+00:00,1.374989066852268,1.1614905228199326,0.9514485427126377,1.3366401709017643,1.0991018762887534,1.2687004675757956,1.2180799690912911,1.1227356751898931,1.1744363015047792,1.2991519744932682
2025-09-05 12:00:00+00:00,1.3562737924842034,1.1456812234338327,0.9384981702673305,1.3184468716727962,1.0991018762887534,1.251431910382152,1.201500418480045,1.1074538764392339,1.1584507943175875,1.2814689352352793
2025-09-05 18:00:00+00:00,1.380594139202976,1.1662252793151033,0.9553270738576806,1.3420889159466383,1.0991018762887534,1.273872259907511,1.223045409559363,1.127312449538046,1.1792238308022316,1.30444790082981
2025-09-06 00:00:00+00:00,1.3782521796361786,1.1642469626090006,0.9537065125960392,1.3398122744001166,1.0991018762887534,1.2717113371270548,1.2209707064904374,1.1254001422922035,1.1772234641097168,1.3022351113111605
2025-09-06 06:00:00+00:00,1.3693934306801727,1.1567637373205284,0.947576541101979,1.3312005988573876,1.0991018762887534,1.2635373819927418,1.2131228879770715,1.1181666058734536,1.1696568320464753,1.2938649638858561
2025-09-06 12:00:00+00:00,1.3414282770024448,1.1331408142377706,0.9282255474433014,1.3040154024858528,1.0991018762887534,1.2377339742405735,1.1883490229707252,1.0953318965269783,1.1457706118225786,1.2674422195213504
2025-09-06 18:00:00+00:00,1.3434633300820984,1.129268782210545,0.9250537271337426,1.2995594784391868,1.0991018762887534,1.233504539090743,1.1842883401159117,1.0915890605700482,1.1418554227753857,1.2631112689413506
2025-09-07 00:00:00+00:00,1.366157298493523,1.1101930177310424,0.909427591613422,1.2776071399628814,1.0991018762887534,1.2126680097872125,1.1642831776534819,1.0731497871606879,1.1225670430223669,1.24177461866172
2025-09-07 06:00:00+00:00,1.3776376781155415,1.1008636108528438,0.9017852988833147,1.2668708836103009,1.0991018762887534,1.2024774635571505,1.1544992289956433,1.0641316697290577,1.1131336521388464,1.2313394776695779
2025-09-07 12:00:00+00:00,1.3749339451332985,1.0998177904225335,0.9009286028493756,1.2656673562708711,1.0991018762887534,1.201335109966771,1.1534024547280974,1.063120744642815,1.1120761751693145,1.2301697051657918
2025-09-07 18:00:00+00:00,1.3749527571156017,1.0987880113374806,0.9000850472709705,1.264482289268435,1.0991018762887534,1.2002102783981636,1.1523225033626343,1.062125325658641,1.1110349183391854,1.2290178752495304
2025-09-08 00:00:00+00:00,1.4485038871667895,1.157566103531796,0.9482338087657558,1.3321239597360894,1.0991018762887534,1.264413809623792,1.2139643465947865,1.1189421999504248,1.1704681412970457,1.2947624276422585
2025-09-08 06:00:00+00:00,1.4732880518388374,1.1773722698685865,0.9644582615078338,1.3549168427060185,1.0991018762887534,1.2860481596237925,1.2347354971167566,1.1380875042797889,1.190495063844028,1.316916048010259
2025-09-08 12:00:00+00:00,1.476496729296932,1.179936471660217,0.9635420261594013,1.357867719233767,1.1004514660265716,1.2904281883990778,1.2381826977011625,1.1419636079701796,1.194549657443382,1.3214012067827012
2025-09-08 18:00:00+00:00,1.4833173216751852,1.1853871208528235,0.9635420261594013,1.3641403116701158,1.1055349387718125,1.3023503071438565,1.2467622691657536,1.152514079401935,1.2055859653841152,1.333609481709105
2025-09-09 00:00:00+00:00,1.561849621294468,1.248145894838231,0.9635420261594013,1.4363629400405802,1.1640660431973733,1.4402527815980481,1.34577457082778,1.2745507868231325,1.333242316276618,1.4748219085611252
2025-09-09 06:00:00+00:00,1.5699840706846508,1.2546465076211128,0.9635420261594013,1.4438438277537076,1.170128749994569,1.455255075290407,1.356288196775892,1.2878270571237749,1.347129942842886,1.4901842891785118
2025-09-09 12:00:00+00:00,1.5250764986867147,1.2187588005895482,0.9635420261594013,1.4025443509887303,1.1366585753167324,1.3720033107798708,1.2980956224205644,1.2141534608516094,1.2700637661492453,1.4049343054289394
2025-09-09 18:00:00+00:00,1.5513348037496162,1.2176009797289882,0.9635420261594013,1.426692934659271,1.1562292182639757,1.3943226449286557,1.308037540134045,1.2339049414695729,1.2907247786732137,1.4277893510207282
2025-09-10 00:00:00+00:00,1.588540898591749,1.2176009797289882,0.9635420261594013,1.4609097088264165,1.1839593857623114,1.4277630734179543,1.3237230545238685,1.2634980274801042,1.3216805906709423,1.4620324208469617
2025-09-10 06:00:00+00:00,1.5860175177110039,1.2176009797289882,0.9635420261594013,1.4585890687780452,1.1820786784539508,1.425495086459047,1.3226716942944439,1.2614909738573559,1.319581114644919,1.459709997382092
2025-09-10 12:00:00+00:00,1.6029088252799049,1.2176009797289882,0.9635420261594013,1.474123245609159,1.1946679810974818,1.4406768077669478,1.3297150132211009,1.274926028512723,1.3336348373943054,1.475256112259036
2025-09-10 18:00:00+00:00,1.6139985734763775,1.2176009797289882,0.9635420261594013,1.4843219888854762,1.2029333090311813,1.4506441513729347,1.3343148396233033,1.2837466229235537,1.342861609559693,1.4854626932898711
2025-09-11 00:00:00+00:00,1.62107979188203,1.2176009797289882,0.9635420261594013,1.4908342673721737,1.2082110296120223,1.4570086725277636,1.3372419099926793,1.2893789018882498,1.3487532481906843,1.4919799764755544
2025-09-11 06:00:00+00:00,1.558700971302115,1.2176009797289882,0.9635420261594013,1.433467268076703,1.1617193150053378,1.4009432752400257,1.3115135116765997,1.239763864070131,1.2968534976066692,1.4345688905268823
2025-09-11 12:00:00+00:00,1.599929373952259,1.2176009797289882,0.9635420261594013,1.3928277702870757,1.1924473587849462,1.437998909710669,1.3288585984302625,1.2725562243239918,1.3311559065754082,1.472513938959491
2025-09-11 18:00:00+00:00,1.6590554009548495,1.2176009797289882,0.9635420261594013,1.3413552655023684,1.2365147256840991,1.4911407319369951,1.3534128477154428,1.3195840462432986,1.3803493030829115,1.5269312778333552
2025-09-12 00:00:00+00:00,1.6629313620475248,1.2176009797289882,0.9635420261594013,1.3382215299938676,1.2394035279293487,1.4946244031015414,1.3549938002071598,1.3226669188338163,1.3835741382451199,1.5304985645078477
2025-09-12 06:00:00+00:00,1.6191771502314,1.2176009797289882,0.9635420261594013,1.3369502195403733,1.2382260945778159,1.4932045099185949,1.3543501781520613,1.321410385260924,1.382259742813787,1.5290445908715653
2025-09-12 12:00:00+00:00,1.6248009154312668,1.2122152576564342,0.9592800637887114,1.3310365890266338,1.2382260945778159,1.4865997316523227,1.348359583720982,1.3155654909176344,1.3761456981219604,1.5222812838932733
2025-09-12 18:00:00+00:00,1.6062305915935737,1.226070019604114,0.9702439555901086,1.3462493946468734,1.2382260945778159,1.5035905138285401,1.3637703789030549,1.3306014728425644,1.3918740689145077,1.5396798809432104
2025-09-13 00:00:00+00:00,1.6037153458230022,1.2279899602697781,0.9717632903721087,1.3483575278836217,1.2382260945778159,1.5059450323518282,1.3659059487866814,1.3326851025184028,1.394053647228685,1.5420909129138658
2025-09-13 06:00:00+00:00,1.634649120870463,1.2043034841813225,0.9530191241445761,1.3223493035689147,1.2382260945778159,1.4768971311853614,1.3395592361572823,1.3069791807799969,1.3671639987385196,1.5123458003993184
2025-09-13 12:00:00+00:00,1.5860632339642757,1.2400984154213692,0.9813452516259681,1.3616528537274113,1.2382260945778159,1.5207942318363155,1.3793743088362551,1.3458258921967585,1.4077995544530992,1.557296524737102
2025-09-13 18:00:00+00:00,1.5825546048913033,1.2428417142133217,0.9835161464596326,1.3646650506484272,1.2382260945778159,1.5241584752924184,1.3824257084897213,1.3488030773123345,1.4109138353593693,1.5607415171843921
2025-09-14 00:00:00+00:00,1.5895743244828398,1.237328855255105,0.9791535749941321,1.3586118212923508,1.2382260945778159,1.5173977827535652,1.3762936983842025,1.3428202067322799,1.4046554607911677,1.5538185536596951
2025-09-14 06:00:00+00:00,1.5663383623482077,1.2554157895909055,0.9934665737901813,1.3784716368096175,1.2382260945778159,1.5395786879683673,1.3964119827382182,1.362449184752796,1.4251883296205423,1.5765318477289563
2025-09-14 12:00:00+00:00,1.5909075042331955,1.2357236915100849,0.9778833372455238,1.3568493194078823,1.2382260945778159,1.5154292907901672,1.3745082581289594,1.341078191016108,1.402833227348271,1.5518028137065847
2025-09-14 18:00:00+00:00,1.5591997522729217,1.2603524145487137,0.9973731455599365,1.383892149712456,1.2382260945778159,1.5456327161545276,1.4019030417981126,1.367806693161534,1.4307925448422372,1.582731185454997
2025-09-15 00:00:00+00:00,1.568976150791163,1.252449830251805,0.9911194777228477,1.3752149541561252,1.2382260945778159,1.5359413848328474,1.393112915452483,1.3592303556468752,1.4218212773090584,1.5728072415897545
2025-09-15 06:00:00+00:00,1.5480477135278015,1.269156150283958,1.0043399347703041,1.393558827565023,1.2382260945778159,1.5564291742084002,1.4116955282201302,1.3773610118778625,1.4407868284341474,1.593786781442144
2025-09-15 12:00:00+00:00,1.5255340263394244,1.2876138401284027,1.0189463289561045,1.4138257400433878,1.2382260945778159,1.579064755303726,1.4322262077656276,1.3973923550308578,1.4617405908259924,1.6169656645791428
2025-09-15 18:00:00+00:00,1.5677901429692114,1.2519479292649447,0.9907223010599985,1.374663856837922,1.2382260945778159,1.5353258787437516,1.3925546457875555,1.35868566392319,1.4212515031871866,1.572176962046712
2025-09-16 00:00:00+00:00,1.5631912918831683,1.2556203098574554,0.9936284198097746,1.3786962041513133,1.2382260945778159,1.5398295013214,1.3966394727485325,1.362671141870698,1.4254205075965358,1.5767886811353826
2025-09-16 06:00:00+00:00,1.531586292513476,1.2810067608360882,1.0137178520787866,1.406571034883454,1.2382260945778159,1.5709621660639654,1.424877085051713,1.390221973815289,1.4542400221870138,1.6086685959814961
2025-09-16 12:00:00+00:00,1.569462890168762,1.249327071672598,0.9886482994150859,1.3717861028020701,1.2382260945778159,1.5321117910073752,1.3896394387483035,1.3558413590166778,1.4182762214636493,1.568885729375468
2025-09-16 18:00:00+00:00,1.5803840367401023,1.2406335981596224,0.9817687656248618,1.362240495074054,1.2382260945778159,1.5214505529888889,1.3799695981378934,1.3464067031850164,1.4084071110881973,1.5579685989918681
2025-09-17 00:00:00+00:00,1.5869589404644528,1.235472165067752,0.9808360852975182,1.3565731383453703,1.2382260945778159,1.515120831430896,1.374228482662567,1.3408052201014984,1.4025476864516409,1.551486950667286
2025-09-17 06:00:00+00:00,1.6037392901551168,1.2461885306226468,0.9902755565110406,1.3683399219795953,1.2382260945778159,1.5282628423547593,1.3861484070384857,1.3524352343444583,1.4147132488505019,1.5649443977770616
2025-09-17 12:00:00+00:00,1.5957153155162633,1.239953486543893,0.985320919557454,1.3614937189223433,1.2382260945778159,1.5206164983611723,1.3792131029450827,1.3456686070705064,1.4076350265361202,1.5571145252809127
2025-09-17 18:00:00+00:00,1.6759754640874551,1.302319780884549,1.0348798870155054,1.4299731570131522,1.2382260945778159,1.597099380296029,1.448583777950413,1.4133520849947157,1.4784352471426705,1.6354331588906763
2025-09-18 00:00:00+00:00,1.695221962777934,1.3172753076774348,1.0467641984610143,1.4463946244412917,1.2382260945778159,1.6154400850319235,1.465218965268356,1.4295826800337947,1.495413241545221,1.6542140795099964
2025-09-18 06:00:00+00:00,1.676942053440832,1.3030708708986147,1.0457697724724764,1.4307978688653247,1.2382260945778159,1.5980204792562211,1.4494192231506824,1.397393638292406,1.4792879086524398,1.6363763661830357
2025-09-18 12:00:00+00:00,1.6922825739803733,1.3149912502691972,1.0457697724724764,1.4438866837413213,1.2382260945778159,1.6126390320764203,1.4626783845614937,1.422960110033113,1.492820306209061,1.6513457953319701
2025-09-18 18:00:00+00:00,1.701227950390757,1.3219422712694024,1.0457697724724764,1.4515190437730312,1.2382260945778159,1.621163414102095,1.4704100771986515,1.438003595083329,1.5007113285226072,1.6600747806386051
2025-09-19 00:00:00+00:00,1.650261726629182,1.2823388744512831,1.0457697724724764,1.4080337222662151,1.2382260945778159,1.5725958031019183,1.4263588088200854,1.3518427569897242,1.4557522803518752,1.610341443779461
2025-09-19 06:00:00+00:00,1.6180229526325005,1.2811206525205545,1.0457697724724764,1.3805270060772827,1.2382260945778159,1.5711018370889713,1.4250037679517062,1.3241495117133169,1.4543693156855408,1.6088116194078705
2025-09-19 12:00:00+00:00,1.6161986244795588,1.2811206525205545,1.0457697724724764,1.3794605551712698,1.2382260945778159,1.5711018370889713,1.4250037679517062,1.3226565271861244,1.4543693156855408,1.6088116194078705
2025-09-19 18:00:00+00:00,1.6258241265558941,1.272273690613225,1.0385480597300443,1.371244980527838,1.2382260945778159,1.5602523686349934,1.415163200610866,1.3122662096545026,1.4443259603546093,1.5977017406583809
2025-09-20 00:00:00+00:00,1.633838208449319,1.266002344665725,1.0334288041691335,1.364485781060687,1.2382260945778159,1.5525615058581326,1.4081875175729464,1.3057977308698854,1.4372065269927723,1.5898262808335673
2025-09-20 06:00:00+00:00,1.6033579096382247,1.2896204297131921,1.0527080807756974,1.3899411377264443,1.2382260945778159,1.5815255356968476,1.4344581581392568,1.330158224349554,1.4640185357764155,1.6194855089302893
2025-09-20 12:00:00+00:00,1.5798238446751307,1.308549460335838,1.0681597152555742,1.4103426742975969,1.2382260945778159,1.604739145380714,1.4555131149131355,1.3496822681546576,1.4855073793596365,1.6432562945701308
2025-09-20 18:00:00+00:00,1.5678755549048353,1.3184460878513389,1.0762382626466944,1.4210091691759459,1.2382260945778159,1.6168758708639832,1.466521236179354,1.3598899852315305,1.4967423488053286,1.6556843272527386
2025-09-21 00:00:00+00:00,1.5683320799720017,1.318062190234638,1.075924889723949,1.4205954078258358,1.2382260945778159,1.6164050781641184,1.4660942228849934,1.3594940202170214,1.4963065358996543,1.6552022345277513
2025-09-21 06:00:00+00:00,1.5162988025625328,1.3617921479797066,1.1116213464716538,1.4677271574635393,1.2382260945778159,1.6700332956266404,1.5147355077136226,1.404598580911673,1.5459501885841407,1.7101176431569574
2025-09-21 12:00:00+00:00,1.4893570367794218,1.385988622338286,1.1105653061925056,1.4938058968538668,1.2382260945778159,1.6997066329825303,1.5416494966999716,1.4295556447319828,1.573418803492232,1.7405032036583812
2025-09-21 18:00:00+00:00,1.469051204442393,1.4048851339813828,1.1105653061925056,1.5141723847654365,1.2382260945778159,1.722880363027887,1.5626682822761602,1.449046147359312,1.5948707304853251,1.7642331524636539
2025-09-22 00:00:00+00:00,1.400558304461134,1.4703863613558692,1.1105653061925056,1.5847690102543952,1.2382260945778159,1.803207768926128,1.6355259757576155,1.5166063335115583,1.6692298277692295,1.846488586780649
2025-09-22 06:00:00+00:00,1.4099877841344,1.4604867532766561,1.1105653061925056,1.5740993029516601,1.2382260945778159,1.791067388229656,1.6245145391795157,1.506395542180243,1.6451673532781341,1.8447344226232074
2025-09-22 12:00:00+00:00,1.3855053110075548,1.4590992908610432,1.1105653061925056,1.6014313439219003,1.2382260945778159,1.7893658742108378,1.622971250367295,1.5049644664151718,1.6721704829270472,1.8109506822143433
