candidate_id,style_set,quantile,window,start,end,trades,days,trades_per_day,total_return_1x,annualized_1x,win_rate,profit_factor,avg_trade_bps,max_drawdown_1x,trade_sharpe
core_bb_vwap_macd__q95,core_bb_vwap_macd,0.95,full_year,2025-06-26 04:20:00+00:00,2026-06-26 04:20:00+00:00,184,365.0,0.5041095890410959,0.6923290909421067,0.6923290909421067,0.5760869565217391,1.367496875171821,31.390806179897872,-0.13227992980972303,1.8023169489676416
mean_revert_bb_vwap_rsi__q80,mean_revert_bb_vwap_rsi,0.8,recent_1w,2026-06-19 04:20:00+00:00,2026-06-26 04:20:00+00:00,11,7.0,1.5714285714285714,0.06448890087454884,25.01455833549924,0.7272727272727273,2.1569115135356154,58.58091603076115,-0.038757742121165006,7.444962160860885
mean_revert_bb_vwap_rsi__q80,mean_revert_bb_vwap_rsi,0.8,recent_1m,2026-05-27 04:20:00+00:00,2026-06-26 04:20:00+00:00,47,30.0,1.5666666666666667,0.3215555743231484,28.73076443175151,0.7021276595744681,1.982218860310164,61.635565426552844,-0.07382103690631392,7.035349118249214
mean_revert_bb_vwap_rsi__q80,mean_revert_bb_vwap_rsi,0.8,recent_3m,2026-03-28 04:20:00+00:00,2026-06-26 04:20:00+00:00,99,90.0,1.1,0.014193730951447492,0.058823905653134334,0.5151515151515151,1.040769696958462,3.0029374575181094,-0.24576688196952723,0.33608443804627836
mean_revert_bb_vwap_rsi__q80,mean_revert_bb_vwap_rsi,0.8,recent_6m,2025-12-25 04:20:00+00:00,2026-06-26 04:20:00+00:00,224,183.0,1.2240437158469946,0.27058083755551876,0.6122644713526992,0.5446428571428571,1.1747007422479483,12.2908988745476,-0.24576688196952734,1.4498117985133507
mean_revert_bb_vwap_rsi__q80,mean_revert_bb_vwap_rsi,0.8,full_year,2025-06-26 04:20:00+00:00,2026-06-26 04:20:00+00:00,520,365.0,1.4246575342465753,1.235604780898858,1.235604780898858,0.573076923076923,1.2551779684796687,17.102019733155185,-0.24576688196952678,2.16301471646042
mean_revert_bb_vwap_rsi__q85,mean_revert_bb_vwap_rsi,0.85,recent_1w,2026-06-19 04:20:00+00:00,2026-06-26 04:20:00+00:00,9,7.0,1.2857142857142858,-0.0710305647302576,-0.978546266368018,0.4444444444444444,0.39708509844661954,-79.61084478186916,-0.07601764567733926,-8.328014385402705
mean_revert_bb_vwap_rsi__q85,mean_revert_bb_vwap_rsi,0.85,recent_1m,2026-05-27 04:20:00+00:00,2026-06-26 04:20:00+00:00,40,30.0,1.3333333333333333,0.01911469618289119,0.2590624837844828,0.625,1.077622673307184,6.7691594565023046,-0.13749481322814927,0.7325351749372159
mean_revert_bb_vwap_rsi__q85,mean_revert_bb_vwap_rsi,0.85,recent_3m,2026-03-28 04:20:00+00:00,2026-06-26 04:20:00+00:00,75,90.0,0.8333333333333334,-0.1766744645366788,-0.5454351254152561,0.48,0.7266735578297011,-24.314014535230967,-0.21382053759574937,-2.379000242312808
mean_revert_bb_vwap_rsi__q85,mean_revert_bb_vwap_rsi,0.85,recent_6m,2025-12-25 04:20:00+00:00,2026-06-26 04:20:00+00:00,182,183.0,0.994535519125683,0.07261666847912207,0.15006588153320544,0.5494505494505495,1.073651685628351,5.432433908905993,-0.21382053759574915,0.5812249175186669
mean_revert_bb_vwap_rsi__q85,mean_revert_bb_vwap_rsi,0.85,full_year,2025-06-26 04:20:00+00:00,2026-06-26 04:20:00+00:00,433,365.0,1.1863013698630136,0.5126275295006295,0.5126275295006295,0.5635103926096998,1.1577200913959451,11.274154924846203,-0.21382053759574915,1.2656548720990557
mean_revert_bb_vwap_rsi__q90,mean_revert_bb_vwap_rsi,0.9,recent_1w,2026-06-19 04:20:00+00:00,2026-06-26 04:20:00+00:00,9,7.0,1.2857142857142858,-0.04634878531034059,-0.9157998046453222,0.4444444444444444,0.6205553187496419,-50.103109982020484,-0.07601764567733937,-4.59926559537461
mean_revert_bb_vwap_rsi__q90,mean_revert_bb_vwap_rsi,0.9,recent_1m,2026-05-27 04:20:00+00:00,2026-06-26 04:20:00+00:00,35,30.0,1.1666666666666667,0.11447768399314784,2.7385375744569154,0.6571428571428571,1.441889909858791,32.92857473130122,-0.07601764567733926,3.4293705336201907
mean_revert_bb_vwap_rsi__q90,mean_revert_bb_vwap_rsi,0.9,recent_3m,2026-03-28 04:20:00+00:00,2026-06-26 04:20:00+00:00,62,90.0,0.6888888888888889,0.0674372346168608,0.30299865221998057,0.5645161290322581,1.1712683539834212,12.047518269662941,-0.07601764567733926,1.0885730811457879
mean_revert_bb_vwap_rsi__q90,mean_revert_bb_vwap_rsi,0.9,recent_6m,2025-12-25 04:20:00+00:00,2026-06-26 04:20:00+00:00,129,183.0,0.7049180327868853,0.2282286998678711,0.5068520657946052,0.5658914728682171,1.241575605824937,17.713563506146567,-0.10580250658964496,1.5070931220881632
mean_revert_bb_vwap_rsi__q90,mean_revert_bb_vwap_rsi,0.9,full_year,2025-06-26 04:20:00+00:00,2026-06-26 04:20:00+00:00,329,365.0,0.9013698630136986,0.7336096385512383,0.7336096385512383,0.5653495440729484,1.250536494024049,18.677445795420496,-0.1313749397191014,1.715582202586172
mean_revert_bb_vwap_rsi__q95,mean_revert_bb_vwap_rsi,0.95,recent_1w,2026-06-19 04:20:00+00:00,2026-06-26 04:20:00+00:00,5,7.0,0.7142857142857143,-0.018158983313870003,-0.6154047535289693,0.6,0.7334067453799638,-33.66526850402806,-0.04057123522479511,-2.0238571368080938
