label,trade_no,signal_ts,entry_ts,exit_ts,reason,bars_held,entry_price,exit_price,net_ret_1x,net_ret_3x,mae_1x,mfe_1x,trigger_atr,lock_atr,trail_atr,max_hold_bars
trigger2.5_lock0_trail1.5_max144,93,2026-05-21 14:00:00+00:00,2026-05-21 14:05:00+00:00,2026-05-21 14:35:00+00:00,trail_stop,7,59.77907419500001,61.486978278,0.02772909692961391,0.08318729078884173,-0.015822631531290834,0.04083244576584888,2.5,0.0,1.5,144.0
trigger2.5_lock0_trail1.5_max144,94,2026-05-21 14:55:00+00:00,2026-05-21 15:00:00+00:00,2026-05-22 03:00:00+00:00,time_open_untriggered,145,60.98036179500001,57.708230952,-0.05446583642158488,-0.16339750926475466,-0.07737979659128626,0.027396331471699842,2.5,0.0,1.5,144.0
trigger2.5_lock0_trail1.5_max144,95,2026-05-24 01:40:00+00:00,2026-05-24 01:45:00+00:00,2026-05-24 07:05:00+00:00,trail_stop,65,60.877251276,61.577394998857145,0.010666817326637403,0.032000451979912206,-0.023235193560304693,0.021399598317829893,2.5,0.0,1.5,144.0
trigger2.5_lock0_trail1.5_max144,96,2026-05-24 08:40:00+00:00,2026-05-24 08:45:00+00:00,2026-05-24 09:55:00+00:00,trail_stop,15,62.636136537000006,63.86489159571428,0.018779893550197754,0.05633968065059326,-0.0018856418357703502,0.029421729450241463,2.5,0.0,1.5,144.0
trigger2.5_lock0_trail1.5_max144,97,2026-05-24 09:55:00+00:00,2026-05-24 10:00:00+00:00,2026-05-24 22:00:00+00:00,time_open_untriggered,145,63.837424137000006,61.65127164,-0.03506074742754005,-0.10518224228262014,-0.038753052467577445,0.015000227154293722,2.5,0.0,1.5,144.0
trigger2.5_lock0_trail1.5_max144,98,2026-05-28 21:45:00+00:00,2026-05-28 21:50:00+00:00,2026-05-29 07:50:00+00:00,trail_stop,121,61.90435217400001,62.36088750057143,0.006542469554518244,0.01962740866355473,-0.025248976185529362,0.015873646867961222,2.5,0.0,1.5,144.0
trigger2.5_lock0_trail1.5_max144,99,2026-05-29 17:15:00+00:00,2026-05-29 17:20:00+00:00,2026-05-30 05:20:00+00:00,time_open_untriggered,145,67.22805838800001,65.600313912,-0.025031561275626186,-0.07509468382687856,-0.05049878494520667,0.003940938030232877,2.5,0.0,1.5,144.0
trigger2.5_lock0_trail1.5_max144,100,2026-06-01 07:00:00+00:00,2026-06-01 07:05:00+00:00,2026-06-01 14:15:00+00:00,stop_market,87,73.70199747900001,70.82819118633448,-0.03980539836787764,-0.11941619510363291,-0.04206885772360393,0.01398880025325977,2.5,0.0,1.5,144.0
trigger2.5_lock0_trail1.5_max144,101,2026-06-08 11:50:00+00:00,2026-06-08 11:55:00+00:00,2026-06-08 13:10:00+00:00,trail_stop,16,62.16062686200001,62.52443066457143,0.005020891019368551,0.015062673058105651,-0.01488727697477145,0.013615904161954129,2.5,0.0,1.5,144.0
trigger2.5_lock0_trail1.5_max144,102,2026-06-08 14:25:00+00:00,2026-06-08 14:30:00+00:00,2026-06-09 02:30:00+00:00,time_open_untriggered,145,64.71536515800001,62.467487064000004,-0.03554976312978486,-0.10664928938935458,-0.04410390189690484,0.016744629955410817,2.5,0.0,1.5,144.0
trigger2.5_lock0_trail1.5_max144,103,2026-06-11 18:50:00+00:00,2026-06-11 18:55:00+00:00,2026-06-12 01:00:00+00:00,trail_stop,74,58.48969217100001,59.05887314171429,0.008897946103179268,0.026693838309537803,-0.008786942867237373,0.02154752029324003,2.5,0.0,1.5,144.0
trigger2.5_lock0_trail1.5_max144,104,2026-06-15 06:40:00+00:00,2026-06-15 06:45:00+00:00,2026-06-15 07:25:00+00:00,trail_stop,9,64.843502502,65.49692948285714,0.009243483515569527,0.027730450546708578,-0.0017024156544663976,0.015213513458338657,2.5,0.0,1.5,144.0
trigger2.5_lock0_trail1.5_max144,105,2026-06-15 07:45:00+00:00,2026-06-15 07:50:00+00:00,2026-06-15 09:15:00+00:00,trail_stop,18,65.22290916900002,65.87456486657142,0.009157743111189517,0.02747322933356855,-0.0031730351904343404,0.01637600721293242,2.5,0.0,1.5,144.0
trigger2.5_lock0_trail1.5_max144,106,2026-06-15 09:40:00+00:00,2026-06-15 09:45:00+00:00,2026-06-15 10:25:00+00:00,trail_stop,9,66.058805124,66.95456419685713,0.012725079922221568,0.038175239766664704,-0.0027581055150208847,0.01878924200445531,2.5,0.0,1.5,144.0
trigger2.5_lock0_trail1.5_max144,107,2026-06-15 11:05:00+00:00,2026-06-15 11:10:00+00:00,2026-06-15 17:05:00+00:00,trail_stop,72,67.74861634800001,68.22675711000001,0.006225323233576701,0.018675969700730103,-0.01639456475922975,0.014884195520987298,2.5,0.0,1.5,144.0
trigger2.5_lock0_trail1.5_max144,108,2026-06-16 10:05:00+00:00,2026-06-16 10:10:00+00:00,2026-06-16 10:55:00+00:00,trail_gap_open,10,73.60689554400001,76.05407297600001,0.03240346982409397,0.0972104094722819,-0.0031847216767389034,0.04147851140080938,2.5,0.0,1.5,144.0
trigger2.5_lock0_trail1.5_max144,109,2026-06-16 11:05:00+00:00,2026-06-16 11:10:00+00:00,2026-06-16 23:10:00+00:00,time_open_untriggered,145,75.977436408,73.71645600800001,-0.030575560001601138,-0.09172668000480341,-0.0507906227666859,0.01334032365289528,2.5,0.0,1.5,144.0
trigger2.5_lock0_trail2_max36,1,2025-06-02 21:35:00+00:00,2025-06-02 21:40:00+00:00,2025-06-02 22:50:00+00:00,trail_stop,15,35.58313978500001,35.92619629828572,0.008807664532656983,0.02642299359797095,-0.004577862925331592,0.022225700704842755,2.5,0.0,2.0,36.0
trigger2.5_lock0_trail2_max36,2,2025-06-03 00:45:00+00:00,2025-06-03 00:50:00+00:00,2025-06-03 03:50:00+00:00,time_open_untriggered,37,36.461080806,35.96949344,-0.014306255089924119,-0.042918765269772355,-0.021727271601694423,0.0063058798290522855,2.5,0.0,2.0,36.0
trigger2.5_lock0_trail2_max36,3,2025-06-03 05:55:00+00:00,2025-06-03 06:00:00+00:00,2025-06-03 09:00:00+00:00,time_open_untriggered,37,36.275882301,36.426614088,0.0033241059043635436,0.009972317713090631,-0.014553043852330598,0.007335940082501047,2.5,0.0,2.0,36.0
trigger2.5_lock0_trail2_max36,4,2025-06-03 11:10:00+00:00,2025-06-03 11:15:00+00:00,2025-06-03 14:15:00+00:00,time_open_untriggered,37,37.683390939000006,37.390868584,-0.008588737313778872,-0.025766211941336617,-0.015471452243486021,0.008242598483315655,2.5,0.0,2.0,36.0
trigger2.5_lock0_trail2_max36,5,2025-06-09 20:55:00+00:00,2025-06-09 21:00:00+00:00,2025-06-09 22:10:00+00:00,trail_stop,15,38.03076327000001,38.38598836914286,0.008507271506428918,0.025521814519286756,-0.0018809287534841273,0.020910354187587465,2.5,0.0,2.0,36.0
trigger2.5_lock0_trail2_max36,6,2025-06-09 23:25:00+00:00,2025-06-09 23:30:00+00:00,2025-06-10 00:35:00+00:00,trail_gap_open,14,38.489254704000004,38.702214688000005,0.004701355469322682,0.014104066407968047,-0.0026296874176681287,0.018699902129442947,2.5,0.0,2.0,36.0
trigger2.5_lock0_trail2_max36,7,2025-06-10 00:40:00+00:00,2025-06-10 00:45:00+00:00,2025-06-10 03:25:00+00:00,trail_stop,33,38.767552998000006,38.96171174857143,0.004176880386695186,0.012530641160085558,-0.005716853017712646,0.017964688202939172,2.5,0.0,2.0,36.0
trigger2.5_lock0_trail2_max36,8,2025-06-10 11:35:00+00:00,2025-06-10 11:40:00+00:00,2025-06-10 14:40:00+00:00,time_open_untriggered,37,41.646638946,40.102584288,-0.0378890815202644,-0.11366724456079319,-0.03940073526766298,0.00548330092846383,2.5,0.0,2.0,36.0
trigger2.5_lock0_trail2_max36,9,2025-06-13 23:15:00+00:00,2025-06-13 23:20:00+00:00,2025-06-14 02:20:00+00:00,time_open_untriggered,37,42.046067073,41.902059224,-0.0042529040536935046,-0.012758712161080514,-0.012355542062663887,0.014744135900360611,2.5,0.0,2.0,36.0
trigger2.5_lock0_trail2_max36,10,2025-06-16 05:40:00+00:00,2025-06-16 05:45:00+00:00,2025-06-16 07:05:00+00:00,trail_stop,17,43.479603609,44.161798494857145,0.01485416916356842,0.044562507490705255,-0.0017855019822026346,0.02618230840458624,2.5,0.0,2.0,36.0
trigger2.5_lock0_trail2_max36,11,2025-06-16 07:30:00+00:00,2025-06-16 07:35:00+00:00,2025-06-16 10:35:00+00:00,time_open_untriggered,37,44.76598241400001,44.43172688000001,-0.008292957130494199,-0.024878871391482597,-0.01672129359360909,0.0027256764940744027,2.5,0.0,2.0,36.0
trigger2.5_lock0_trail2_max36,12,2025-06-16 12:40:00+00:00,2025-06-16 12:45:00+00:00,2025-06-16 14:10:00+00:00,trail_gap_open,18,44.51671523700001,44.997876304,0.009974743795994086,0.02992423138798226,-0.006675573319243081,0.019594544618938947,2.5,0.0,2.0,36.0
trigger2.5_lock0_trail2_max36,13,2025-06-16 14:40:00+00:00,2025-06-16 14:45:00+00:00,2025-06-16 17:45:00+00:00,time_open_untriggered,37,45.27052320600001,44.663788128,-0.014226196470066788,-0.04267858941020036,-0.017435078823927266,0.007057059900682949,2.5,0.0,2.0,36.0
trigger2.5_lock0_trail2_max36,14,2025-06-23 05:35:00+00:00,2025-06-23 05:40:00+00:00,2025-06-23 06:10:00+00:00,trail_gap_open,7,35.55310759500001,35.59439444,0.00033146831141279975,0.0009944049342383993,-0.005958694120768341,0.010938351984024264,2.5,0.0,2.0,36.0
trigger2.5_lock0_trail2_max36,15,2025-07-11 05:00:00+00:00,2025-07-11 05:05:00+00:00,2025-07-11 06:40:00+00:00,trail_stop,20,45.353612265,45.92154866057143,0.011687891905798664,0.03506367571739599,-0.0051245896789245,0.020293592704858865,2.5,0.0,2.0,36.0
trigger2.5_lock0_trail2_max36,16,2025-07-11 06:40:00+00:00,2025-07-11 06:45:00+00:00,2025-07-11 09:45:00+00:00,time_open_untriggered,37,46.025332248000005,45.94712684,-0.0025277998608205727,-0.007583399582461718,-0.021236504439277284,0.007184472894584459,2.5,0.0,2.0,36.0
trigger2.5_lock0_trail2_max36,17,2025-08-08 00:35:00+00:00,2025-08-08 00:40:00+00:00,2025-08-08 03:40:00+00:00,time_open_untriggered,37,41.108061672000005,40.898794432,-0.005917873540102114,-0.017753620620306342,-0.018393170682038065,0.001336436839040056,2.5,0.0,2.0,36.0
trigger2.5_lock0_trail2_max36,18,2025-08-13 18:00:00+00:00,2025-08-13 18:05:00+00:00,2025-08-13 21:05:00+00:00,time_open_untriggered,37,47.425833375,46.9373882,-0.011124189384001304,-0.033372568152003915,-0.01719524940740326,0.012549418379092403,2.5,0.0,2.0,36.0
trigger2.5_lock0_trail2_max36,19,2025-08-13 21:10:00+00:00,2025-08-13 21:15:00+00:00,2025-08-14 00:15:00+00:00,time_open_triggered,37,47.213605899,47.77760996,0.011111518997969343,0.03333455699390803,-0.019277992802768554,0.015491172238879747,2.5,0.0,2.0,36.0
trigger2.5_lock0_trail2_max36,20,2025-08-15 08:00:00+00:00,2025-08-15 08:05:00+00:00,2025-08-15 09:05:00+00:00,trail_stop,13,48.49898363100001,48.717000750857146,0.003664105905527127,0.010992317716581382,-0.005259786165208517,0.01342329921701424,2.5,0.0,2.0,36.0
trigger2.5_lock0_trail2_max36,21,2025-08-22 15:35:00+00:00,2025-08-22 15:40:00+00:00,2025-08-22 18:40:00+00:00,time_open_untriggered,37,44.121291402000004,44.33670180000001,0.00405088529599411,0.01215265588798233,-0.01080174173027672,0.018283884545669205,2.5,0.0,2.0,36.0
trigger2.5_lock0_trail2_max36,22,2025-08-22 19:50:00+00:00,2025-08-22 19:55:00+00:00,2025-08-22 22:25:00+00:00,trail_stop,31,44.46766266000001,44.677648929142855,0.0038909433739071995,0.011672830121721598,-0.006523879645051315,0.011723965434975447,2.5,0.0,2.0,36.0
trigger2.5_lock0_trail2_max36,23,2025-08-25 02:45:00+00:00,2025-08-25 02:50:00+00:00,2025-08-25 05:50:00+00:00,time_open_untriggered,37,47.062443876,45.793086184,-0.027789914422283627,-0.08336974326685088,-0.03153169976852445,0.003964012674130046,2.5,0.0,2.0,36.0
trigger2.5_lock0_trail2_max36,24,2025-08-26 17:35:00+00:00,2025-08-26 17:40:00+00:00,2025-08-26 20:40:00+00:00,time_open_triggered,37,47.459869857,48.503801624000005,0.02115765062592732,0.06347295187778196,-0.00730195067735108,0.02821605173033337,2.5,0.0,2.0,36.0
trigger2.5_lock0_trail2_max36,25,2025-08-26 22:45:00+00:00,2025-08-26 22:50:00+00:00,2025-08-27 01:50:00+00:00,time_open_untriggered,37,49.01253408000001,48.950919632,-0.002085917491393976,-0.006257752474181928,-0.018012896052066366,0.004722586259714445,2.5,0.0,2.0,36.0
trigger2.5_lock0_trail2_max36,26,2025-08-27 02:20:00+00:00,2025-08-27 02:25:00+00:00,2025-08-27 02:50:00+00:00,trail_gap_open,6,49.06458987600001,49.621096512,0.010508301429194226,0.03152490428758268,-0.003646928744502468,0.02456782227358678,2.5,0.0,2.0,36.0
trigger2.5_lock0_trail2_max36,27,2025-08-27 04:20:00+00:00,2025-08-27 04:25:00+00:00,2025-08-27 07:25:00+00:00,time_open_untriggered,37,50.613249807,50.010199208,-0.012739258054619527,-0.03821777416385858,-0.017213618308157166,0.011968213764377289,2.5,0.0,2.0,36.0
trigger2.5_lock0_trail2_max36,28,2025-09-08 10:05:00+00:00,2025-09-08 10:10:00+00:00,2025-09-08 13:10:00+00:00,time_open_triggered,37,50.8545084,51.336549272,0.00864556964363531,0.02593670893090593,-0.010925202397936056,0.017569565179397006,2.5,0.0,2.0,36.0
trigger2.5_lock0_trail2_max36,29,2025-09-08 13:55:00+00:00,2025-09-08 14:00:00+00:00,2025-09-08 17:00:00+00:00,time_open_untriggered,37,51.387079236000005,51.011463472,-0.008135828775788662,-0.024407486327365988,-0.011897688654976661,0.011149120995353812,2.5,0.0,2.0,36.0
trigger2.5_lock0_trail2_max36,30,2025-09-09 10:55:00+00:00,2025-09-09 11:00:00+00:00,2025-09-09 12:40:00+00:00,stop_market,21,55.07002680300001,53.347606854076005,-0.032093257432788874,-0.09627977229836662,-0.034607976845959634,0.0005624329385345295,2.5,0.0,2.0,36.0
trigger2.5_lock0_trail2_max36,31,2025-09-18 01:45:00+00:00,2025-09-18 01:50:00+00:00,2025-09-18 04:50:00+00:00,time_open_untriggered,37,59.35261709700001,58.55545456,-0.014254711821291198,-0.042764135463873594,-0.018874118544412247,0.001270085578143787,2.5,0.0,2.0,36.0
trigger2.5_lock0_trail2_max36,32,2025-09-29 03:45:00+00:00,2025-09-29 03:50:00+00:00,2025-09-29 04:25:00+00:00,trail_stop,8,47.16255117600001,47.347067755428576,0.0030814087306033637,0.009244226191810092,-0.0017833569049613568,0.012773881161597611,2.5,0.0,2.0,36.0
trigger2.5_lock0_trail2_max36,33,2025-09-29 04:35:00+00:00,2025-09-29 04:40:00+00:00,2025-09-29 07:40:00+00:00,time_open_untriggered,37,47.44084947,47.37150277600001,-0.002290467170894425,-0.006871401512683275,-0.01632604313547327,0.005736628518258291,2.5,0.0,2.0,36.0
trigger2.5_lock0_trail2_max36,34,2025-10-12 19:15:00+00:00,2025-10-12 19:20:00+00:00,2025-10-12 20:55:00+00:00,trail_stop,20,40.037914635,40.44238825828572,0.009268753349685832,0.027806260049057493,-0.00543277069124594,0.022106180430943034,2.5,0.0,2.0,36.0
trigger2.5_lock0_trail2_max36,35,2025-10-13 01:55:00+00:00,2025-10-13 02:00:00+00:00,2025-10-13 05:00:00+00:00,time_open_untriggered,37,40.12200476700001,38.94527884000001,-0.030145853316466877,-0.09043755994940063,-0.03907187138817615,0.002218115308963542,2.5,0.0,2.0,36.0
trigger2.5_lock0_trail2_max36,36,2025-10-13 20:25:00+00:00,2025-10-13 20:30:00+00:00,2025-10-13 21:25:00+00:00,trail_stop,12,42.229263432,42.69241067885714,0.010133577509275958,0.03040073252782787,-0.0016996335692187764,0.024479152227331102,2.5,0.0,2.0,36.0
trigger2.5_lock0_trail2_max36,37,2025-10-23 03:05:00+00:00,2025-10-23 03:10:00+00:00,2025-10-23 06:10:00+00:00,time_open_untriggered,37,38.302054053000006,38.24009272,-0.002446354438045768,-0.0073390633141373045,-0.034147944941369426,0.002035033079221815,2.5,0.0,2.0,36.0
trigger2.5_lock0_trail2_max36,38,2025-10-23 08:40:00+00:00,2025-10-23 08:45:00+00:00,2025-10-23 11:45:00+00:00,time_open_untriggered,37,38.912708583000004,38.87025904,-0.001919761770366497,-0.005759285311099491,-0.005880962443490138,0.01401319612169627,2.5,0.0,2.0,36.0
trigger2.5_lock0_trail2_max36,39,2025-10-23 12:15:00+00:00,2025-10-23 12:20:00+00:00,2025-10-23 13:00:00+00:00,trail_stop,9,39.394224696,39.984696030857144,0.014153241289415416,0.042459723868246244,-0.014432571303058543,0.026597180477228255,2.5,0.0,2.0,36.0
trigger2.5_lock0_trail2_max36,40,2025-10-23 13:00:00+00:00,2025-10-23 13:05:00+00:00,2025-10-23 16:05:00+00:00,time_open_untriggered,37,40.217106702,40.124590096,-0.003128797907948495,-0.009386393723845485,-0.01896663491576113,0.01444393556961443,2.5,0.0,2.0,36.0
trigger2.5_lock0_trail2_max36,41,2025-10-23 16:15:00+00:00,2025-10-23 16:20:00+00:00,2025-10-23 19:20:00+00:00,time_open_untriggered,37,40.12801120500001,39.161335864,-0.02490912296870269,-0.07472736890610807,-0.0287741830221976,2.464101684340747e-05,2.5,0.0,2.0,36.0
trigger2.5_lock0_trail2_max36,42,2025-10-25 22:20:00+00:00,2025-10-25 22:25:00+00:00,2025-10-25 23:00:00+00:00,trail_stop,8,43.777923363000006,44.13236215428571,0.007263610802553813,0.02179083240766144,-0.0028342224700951416,0.020080364016146213,2.5,0.0,2.0,36.0
trigger2.5_lock0_trail2_max36,43,2025-10-26 00:15:00+00:00,2025-10-26 00:20:00+00:00,2025-10-26 03:20:00+00:00,time_open_untriggered,37,44.26244269500001,43.822566104,-0.010763121219961508,-0.032289363659884524,-0.013121657598361163,0.012212550236434305,2.5,0.0,2.0,36.0
trigger2.5_lock0_trail2_max36,44,2025-10-26 07:30:00+00:00,2025-10-26 07:35:00+00:00,2025-10-26 08:10:00+00:00,trail_gap_open,8,44.242421235,45.163920128,0.019990441698280143,0.05997132509484043,-0.0018255523348737074,0.029645275470647547,2.5,0.0,2.0,36.0
trigger2.5_lock0_trail2_max36,45,2025-10-26 10:00:00+00:00,2025-10-26 10:05:00+00:00,2025-10-26 12:20:00+00:00,trail_stop,28,46.090401993,47.99766804,0.04053449923967353,0.1216034977190206,-0.0033741059479853877,0.05453625697128328,2.5,0.0,2.0,36.0
trigger2.5_lock0_trail2_max36,46,2025-10-26 12:25:00+00:00,2025-10-26 12:30:00+00:00,2025-10-26 15:30:00+00:00,time_open_untriggered,37,47.743173516000006,47.298483504000004,-0.010139671798866316,-0.03041901539659895,-0.01958333923074064,0.008500199172222889,2.5,0.0,2.0,36.0
trigger2.5_lock0_trail2_max36,47,2025-10-26 18:35:00+00:00,2025-10-26 18:40:00+00:00,2025-10-26 21:40:00+00:00,time_open_untriggered,37,47.466877368,47.004405888,-0.01056831824572628,-0.03170495473717884,-0.019267331164479887,0.001793305916040433,2.5,0.0,2.0,36.0
trigger2.5_lock0_trail2_max36,48,2025-10-26 22:05:00+00:00,2025-10-26 22:10:00+00:00,2025-10-27 01:10:00+00:00,time_open_untriggered,37,47.852290473000004,47.811618936,-0.0016789093747814686,-0.005036728124344405,-0.016302938872624143,0.009857616476397268,2.5,0.0,2.0,36.0
trigger2.5_lock0_trail2_max36,49,2025-11-05 10:15:00+00:00,2025-11-05 10:20:00+00:00,2025-11-05 12:05:00+00:00,trail_stop,22,40.337235462,41.14057253028571,0.019077940389360094,0.05723382116808028,-0.011749981066021114,0.031206019043764632,2.5,0.0,2.0,36.0
trigger2.5_lock0_trail2_max36,50,2025-11-05 12:05:00+00:00,2025-11-05 12:10:00+00:00,2025-11-05 15:10:00+00:00,time_open_untriggered,37,41.27223764400001,41.740016456,0.010499959939981447,0.03149987981994434,-0.014061550264623872,0.013053868332683294,2.5,0.0,2.0,36.0
trigger2.5_lock0_trail2_max36,51,2025-11-05 16:45:00+00:00,2025-11-05 16:50:00+00:00,2025-11-05 19:50:00+00:00,time_open_untriggered,37,42.00502308000001,41.542964448,-0.011824841735812308,-0.03547452520743692,-0.016532330826518296,0.003475225325361153,2.5,0.0,2.0,36.0
trigger2.5_lock0_trail2_max36,52,2025-11-07 17:45:00+00:00,2025-11-07 17:50:00+00:00,2025-11-07 20:20:00+00:00,trail_stop,31,41.813818137000005,42.689981466285715,0.020115906904545334,0.060347720713636005,-0.00483468668131272,0.03764740779811815,2.5,0.0,2.0,36.0
trigger2.5_lock0_trail2_max36,53,2025-11-07 21:55:00+00:00,2025-11-07 22:00:00+00:00,2025-11-08 01:00:00+00:00,time_open_untriggered,37,42.858938349000006,41.774025432,-0.026132400284516567,-0.0783972008535497,-0.026592126087638293,0.0023813387575983835,2.5,0.0,2.0,36.0
trigger2.5_lock0_trail2_max36,54,2025-11-08 03:00:00+00:00,2025-11-08 03:05:00+00:00,2025-11-08 06:00:00+00:00,stop_market,36,42.891973758,41.15233510707212,-0.04137111022743027,-0.12411333068229081,-0.04757905084011872,0.000490213906187531,2.5,0.0,2.0,36.0
trigger2.5_lock0_trail2_max36,55,2025-11-18 06:10:00+00:00,2025-11-18 06:15:00+00:00,2025-11-18 09:15:00+00:00,time_open_untriggered,37,40.821754794,40.981816343999995,0.0030900380102084493,0.009270114030625349,-0.031054078952574074,0.01632083699885256,2.5,0.0,2.0,36.0
trigger2.5_lock0_trail2_max36,56,2025-11-18 09:45:00+00:00,2025-11-18 09:50:00+00:00,2025-11-18 12:50:00+00:00,time_open_triggered,37,41.063013387000005,41.438936992,0.008321679533959334,0.024965038601878,-0.009060236920598668,0.014635716266996113,2.5,0.0,2.0,36.0
trigger2.5_lock0_trail2_max36,57,2025-12-02 17:15:00+00:00,2025-12-02 17:20:00+00:00,2025-12-02 19:40:00+00:00,trail_stop,29,33.046420803000004,33.22119665257143,0.004457282479279032,0.013371847437837096,-0.009414752569572487,0.01989865107994704,2.5,0.0,2.0,36.0
trigger2.5_lock0_trail2_max36,58,2025-12-03 03:40:00+00:00,2025-12-03 03:45:00+00:00,2025-12-03 05:10:00+00:00,trail_stop,18,34.443918711,34.94522310399999,0.013718862956871147,0.041156588870613436,-0.007728541973352613,0.027322131865891608,2.5,0.0,2.0,36.0
trigger2.5_lock0_trail2_max36,59,2026-01-24 01:40:00+00:00,2026-01-24 01:45:00+00:00,2026-01-24 03:40:00+00:00,trail_stop,24,22.761396801,23.097238918857148,0.013919458398100179,0.041758375194300534,-0.0027605982262173404,0.023179737325119687,2.5,0.0,2.0,36.0
trigger2.5_lock0_trail2_max36,60,2026-01-24 03:55:00+00:00,2026-01-24 04:00:00+00:00,2026-01-24 07:00:00+00:00,time_open_untriggered,37,23.117778789000003,22.892041904,-0.010589917820245804,-0.03176975346073741,-0.012906293471384849,0.001999379413648139,2.5,0.0,2.0,36.0
trigger2.5_lock0_trail2_max36,61,2026-01-26 19:20:00+00:00,2026-01-26 19:25:00+00:00,2026-01-26 22:20:00+00:00,trail_stop,36,24.274018104000003,24.702233954285713,0.016804275734547118,0.050412827203641354,-0.01368061928374033,0.0298665796858959,2.5,0.0,2.0,36.0
trigger2.5_lock0_trail2_max36,62,2026-01-26 22:55:00+00:00,2026-01-26 23:00:00+00:00,2026-01-27 02:00:00+00:00,time_open_untriggered,37,25.105909767000004,25.54174124,0.016523195354803365,0.049569586064410094,-0.011922301132794482,0.0254557687385637,2.5,0.0,2.0,36.0
trigger2.5_lock0_trail2_max36,63,2026-01-27 02:10:00+00:00,2026-01-27 02:15:00+00:00,2026-01-27 03:30:00+00:00,trail_stop,16,25.601440902000004,26.165905976,0.021209710819054966,0.0636291324571649,-0.002345837848535718,0.03224658725890328,2.5,0.0,2.0,36.0
trigger2.5_lock0_trail2_max36,64,2026-01-27 03:45:00+00:00,2026-01-27 03:50:00+00:00,2026-01-27 05:40:00+00:00,trail_gap_open,23,26.176056804,27.045138032,0.0323582907817126,0.09707487234513781,-0.009700124198589693,0.047140148160567774,2.5,0.0,2.0,36.0
trigger2.5_lock0_trail2_max36,65,2026-01-27 05:40:00+00:00,2026-01-27 05:45:00+00:00,2026-01-27 06:50:00+00:00,trail_stop,14,26.939875503000003,27.099866762285714,0.005107041749424406,0.015321125248273218,-0.006274952052852682,0.019047025549277397,2.5,0.0,2.0,36.0
trigger2.5_lock0_trail2_max36,66,2026-01-27 07:45:00+00:00,2026-01-27 07:50:00+00:00,2026-01-27 10:50:00+00:00,time_open_untriggered,37,27.647634114000002,27.43724152,-0.008435953679747586,-0.025307861039242756,-0.016207481492156686,0.015674610138903367,2.5,0.0,2.0,36.0
trigger2.5_lock0_trail2_max36,67,2026-01-27 11:10:00+00:00,2026-01-27 11:15:00+00:00,2026-01-27 12:35:00+00:00,trail_gap_open,17,27.533511792000006,27.913367184,0.012961067922437453,0.03888320376731236,-0.0036656738470339937,0.02783837433417058,2.5,0.0,2.0,36.0
trigger2.5_lock0_trail2_max36,68,2026-01-27 13:35:00+00:00,2026-01-27 13:40:00+00:00,2026-01-27 16:10:00+00:00,trail_stop,31,27.600583683000004,28.010107002285718,0.014002012487329718,0.04200603746198915,-0.016920967417759183,0.027007266424554643,2.5,0.0,2.0,36.0
trigger2.5_lock0_trail2_max36,69,2026-01-27 18:00:00+00:00,2026-01-27 18:05:00+00:00,2026-01-27 21:05:00+00:00,time_open_triggered,37,28.031045073000005,29.76285532,0.06092692398924936,0.18278077196774806,-0.008942530049901325,0.06596097013810387,2.5,0.0,2.0,36.0
trigger2.5_lock0_trail2_max36,70,2026-01-27 21:10:00+00:00,2026-01-27 21:15:00+00:00,2026-01-28 00:15:00+00:00,time_open_triggered,37,29.640770457000006,30.897154696,0.04154013153551606,0.1246203946065482,-0.004522869536330757,0.05459471930217097,2.5,0.0,2.0,36.0
trigger2.5_lock0_trail2_max36,71,2026-01-28 00:15:00+00:00,2026-01-28 00:20:00+00:00,2026-01-28 01:05:00+00:00,trail_gap_open,10,30.856073079000005,32.005447208,0.036404758496572466,0.1092142754897174,-0.0024587671450431317,0.06711569925628114,2.5,0.0,2.0,36.0
trigger2.5_lock0_trail2_max36,72,2026-01-28 01:35:00+00:00,2026-01-28 01:40:00+00:00,2026-01-28 02:55:00+00:00,trail_stop,16,31.916209386000006,32.89954032914286,0.02996766777133472,0.08990300331400417,-0.0015491752991244761,0.05560781333821252,2.5,0.0,2.0,36.0
trigger2.5_lock0_trail2_max36,73,2026-01-28 02:55:00+00:00,2026-01-28 03:00:00+00:00,2026-01-28 05:10:00+00:00,trail_stop,27,32.89125448800001,33.49512609371428,0.017522704776360826,0.05256811432908248,-0.008236025743605395,0.042252736590117745,2.5,0.0,2.0,36.0
trigger2.5_lock0_trail2_max36,74,2026-01-28 06:30:00+00:00,2026-01-28 06:35:00+00:00,2026-01-28 07:35:00+00:00,trail_stop,13,33.212598921,33.405959702857146,0.0049901738615262805,0.01497052158457884,-0.002660764398976127,0.02147983302050238,2.5,0.0,2.0,36.0
trigger2.5_lock0_trail2_max36,75,2026-01-28 07:40:00+00:00,2026-01-28 07:45:00+00:00,2026-01-28 08:15:00+00:00,trail_stop,7,33.513921894000006,34.301053087999996,0.022647631332942564,0.06794289399882769,-0.005604202975094911,0.03664381954115181,2.5,0.0,2.0,36.0
trigger2.5_lock0_trail2_max36,76,2026-01-28 08:20:00+00:00,2026-01-28 08:25:00+00:00,2026-01-28 11:25:00+00:00,time_open_untriggered,37,34.133586081000004,34.22403276000001,0.0018193640426490934,0.005458092127947281,-0.021818391914118176,0.020959236960989003,2.5,0.0,2.0,36.0
