config_id,pullback_buffer,filter_name,signal_count,min_dir_ret192_bps,max_spread_bps,min_close_pos,max_adverse_wick_atr,mode,trades,equity_multiple,annualized_multiple,total_return,max_dd,win_rate,profit_factor,avg_trade,avg_win,avg_loss_abs,payoff_ratio,worst_trade,best_trade,long_trades,short_trades,long_short_ratio,long_share,short_share,long_win_rate,short_win_rate,long_payoff_ratio,short_payoff_ratio
pbm0p0060__long__ret0_spread125_close0p55_wick0p25__deadline9__maxholdnone,-0.006,ret0_spread125_close0p55_wick0p25,62,,125.0,0.55,0.25,5m_optimistic,61,1.0699444749250377,1.0650636905690274,0.06994447492503775,-0.11912378507816535,0.4918032786885246,1.2091794418122026,0.0012722552653483426,0.014953904136787093,0.011968050094108508,1.2494854232059427,-0.03892276407195153,0.07755944026126306,61,0,inf,1.0,0.0,0.4918032786885246,0.0,1.2494854232059427,0.0
pbm0p0060__long__ret0_spread125_close0p55_wick0p25__deadline9__maxholdnone,-0.006,ret0_spread125_close0p55_wick0p25,62,,125.0,0.55,0.25,1m_conservative,61,1.0297751526972079,1.0277338398777665,0.029775152697207874,-0.11912378507816535,0.4918032786885246,1.0983505707780794,0.0006517329352041898,0.014799339877917777,0.013039499590002503,1.1349622564706823,-0.03892276407195153,0.07755944026126306,61,0,inf,1.0,0.0,0.4918032786885246,0.0,1.1349622564706823,0.0
pbm0p0060__long__ret0_spread125_close0p55_wick0p25__deadline9__maxholdnone,-0.006,ret0_spread125_close0p55_wick0p25,62,,125.0,0.55,0.25,1m_optimistic,61,1.0297751526972079,1.0277338398777665,0.029775152697207874,-0.11912378507816535,0.4918032786885246,1.0983505707780794,0.0006517329352041898,0.014799339877917777,0.013039499590002503,1.1349622564706823,-0.03892276407195153,0.07755944026126306,61,0,inf,1.0,0.0,0.4918032786885246,0.0,1.1349622564706823,0.0
pbm0p0060__long__ret0_spread125_close0p55_wick0p5__deadline9__maxholdnone,-0.006,ret0_spread125_close0p55_wick0p5,85,,125.0,0.55,0.5,5m_conservative,83,1.0055783484374654,1.0052001131110666,0.005578348437465408,-0.1182912954666272,0.4939759036144578,1.0330987343012945,0.0002105394255390456,0.013303261012790122,0.012570450695348909,1.0582962644062042,-0.03892276407195153,0.07755944026126306,83,0,inf,1.0,0.0,0.4939759036144578,0.0,1.0582962644062042,0.0
pbm0p0060__long__ret0_spread125_close0p55_wick0p5__deadline9__maxholdnone,-0.006,ret0_spread125_close0p55_wick0p5,85,,125.0,0.55,0.5,5m_optimistic,83,1.0478898986735552,1.0445800654336193,0.0478898986735552,-0.12016689100737732,0.4939759036144578,1.120008872145374,0.00070072836374928,0.013238904257180497,0.011538919532219286,1.1473261617098955,-0.03892276407195153,0.07755944026126306,83,0,inf,1.0,0.0,0.4939759036144578,0.0,1.1473261617098955,0.0
pbm0p0060__long__ret0_spread125_close0p55_wick0p5__deadline9__maxholdnone,-0.006,ret0_spread125_close0p55_wick0p5,85,,125.0,0.55,0.5,1m_conservative,83,0.9963315887023839,0.9965792535924582,-0.003668411297616081,-0.12016689100737732,0.4939759036144578,1.0155114656212931,9.866767204593585e-05,0.013076788926450414,0.012570450695348909,1.04028003795352,-0.03892276407195153,0.07755944026126306,83,0,inf,1.0,0.0,0.4939759036144578,0.0,1.04028003795352,0.0
pbm0p0060__long__ret0_spread125_close0p55_wick0p5__deadline9__maxholdnone,-0.006,ret0_spread125_close0p55_wick0p5,85,,125.0,0.55,0.5,1m_optimistic,83,0.9963315887023839,0.9965792535924582,-0.003668411297616081,-0.12016689100737732,0.4939759036144578,1.0155114656212931,9.866767204593585e-05,0.013076788926450414,0.012570450695348909,1.04028003795352,-0.03892276407195153,0.07755944026126306,83,0,inf,1.0,0.0,0.4939759036144578,0.0,1.04028003795352,0.0
pbm0p0060__long__ret0_spread125_close0p6__deadline9__maxholdnone,-0.006,ret0_spread125_close0p6,113,,125.0,0.6,,5m_conservative,108,0.9314806794893423,0.935962787675852,-0.06851932051065768,-0.16022412620353121,0.4537037037037037,0.9171224256129095,-0.0005278574857087967,0.01287462657657219,0.011658734079806566,1.1042902675747277,-0.03892276407195153,0.07755944026126306,108,0,inf,1.0,0.0,0.4537037037037037,0.0,1.1042902675747277,0.0
pbm0p0060__long__ret0_spread125_close0p6__deadline9__maxholdnone,-0.006,ret0_spread125_close0p6,113,,125.0,0.6,,5m_optimistic,109,0.9607878231775542,0.9633905228558002,-0.03921217682244582,-0.15640688829070593,0.44954128440366975,0.9588583675992977,-0.00024410931077751598,0.012655744703968772,0.010778990089486984,1.1741122868562828,-0.03892276407195153,0.07755944026126306,109,0,inf,1.0,0.0,0.44954128440366975,0.0,1.1741122868562828,0.0
pbm0p0060__long__ret0_spread125_close0p6__deadline9__maxholdnone,-0.006,ret0_spread125_close0p6,113,,125.0,0.6,,1m_conservative,108,0.9190149835468014,0.9242788937420782,-0.08098501645319856,-0.16022412620353121,0.4537037037037037,0.8973711449582105,-0.0006536558264906232,0.012597356764236739,0.011658734079806566,1.0805081133170287,-0.03892276407195153,0.07755944026126306,108,0,inf,1.0,0.0,0.4537037037037037,0.0,1.0805081133170287,0.0
