label,slice,slice_start,slice_end,trades,total_return,max_dd,avg_trade,win_rate,profit_factor,payoff_ratio,worst_trade,best_trade
short_quality_window_96,oos,2026-06-01 00:00:00+00:00,2026-06-26 04:20:00+00:00,37.0,-0.17879223333316097,-0.21789837450966953,-0.004615950928564507,0.5135135135135135,0.7619296630684478,0.721828101854319,-0.07769302158369837,0.05072933286368644
short_quality_window_192,is,2025-05-30 10:30:00+00:00,2026-03-01 00:00:00+00:00,551.0,-0.7449843873258775,-0.8795237881691998,-0.0017230460317111135,0.5353901996370236,0.9010878532832243,0.7819609845440861,-0.14810811847370753,0.21472617537964928
short_quality_window_192,val,2026-03-01 00:00:00+00:00,2026-06-01 00:00:00+00:00,121.0,-0.04071728495918003,-0.34126113275163317,0.00020711221192929138,0.5454545454545454,1.0146664644540844,0.8455553870450703,-0.11204445569580701,0.06358998082207908
short_quality_window_192,oos,2026-06-01 00:00:00+00:00,2026-06-26 04:20:00+00:00,61.0,-0.021387960134164663,-0.18205447728815627,0.0002992343045767989,0.5737704918032787,1.0184580382018527,0.7565688283785191,-0.07769302158369837,0.07929874322881589
short_quality_threshold_200p0,is,2025-05-30 10:30:00+00:00,2026-03-01 00:00:00+00:00,394.0,-0.0041354325018502225,-0.7510811409624845,0.000877744701508665,0.5583756345177665,1.049205842322385,0.8298264389277045,-0.14810811847370753,0.21472617537964928
short_quality_threshold_200p0,val,2026-03-01 00:00:00+00:00,2026-06-01 00:00:00+00:00,90.0,0.1277082544979511,-0.2512054752693921,0.002014412782831963,0.5666666666666667,1.131574856485618,0.8653219490772374,-0.11204445569580701,0.06358998082207908
short_quality_threshold_200p0,oos,2026-06-01 00:00:00+00:00,2026-06-26 04:20:00+00:00,43.0,-0.2834572034885502,-0.32287829427067094,-0.006912301907134983,0.4883720930232558,0.6857052774490386,0.7183579097085168,-0.07769302158369837,0.07929874322881589
short_quality_threshold_300p0,is,2025-05-30 10:30:00+00:00,2026-03-01 00:00:00+00:00,223.0,2.2365340407774346,-0.49844225637475514,0.006442855619284406,0.6143497757847534,1.3633639180555246,0.8558342843268256,-0.14810811847370753,0.21472617537964928
short_quality_threshold_300p0,val,2026-03-01 00:00:00+00:00,2026-06-01 00:00:00+00:00,58.0,0.6526863258983393,-0.24801599469352553,0.009513255113737351,0.6551724137931034,1.6957862521439968,0.8925190800757876,-0.11204445569580701,0.06358998082207908
short_quality_threshold_300p0,oos,2026-06-01 00:00:00+00:00,2026-06-26 04:20:00+00:00,24.0,-0.03445042426706002,-0.17247787365986267,-0.0006029539549903031,0.5416666666666666,0.9688354780961154,0.8197838660813284,-0.0734663118298109,0.07929874322881589
short_quality_threshold_500p0,is,2025-05-30 10:30:00+00:00,2026-03-01 00:00:00+00:00,115.0,2.9601958107188358,-0.2595336414541335,0.01344303333820627,0.6347826086956522,1.8333526507071762,1.0548056346534438,-0.14810811847370753,0.21472617537964928
short_quality_threshold_500p0,val,2026-03-01 00:00:00+00:00,2026-06-01 00:00:00+00:00,49.0,0.6133603361643669,-0.21228621539536707,0.01070300256804541,0.6530612244897959,1.7574384276072204,0.9336391646663358,-0.11204445569580701,0.06358998082207908
short_quality_threshold_500p0,oos,2026-06-01 00:00:00+00:00,2026-06-26 04:20:00+00:00,10.0,0.025192732174394994,-0.05757499094154772,0.003078102813932115,0.6,1.2150896453044202,0.8100597635362802,-0.05757499094154777,0.03844134457153187
short_quality_threshold_600p0,is,2025-05-30 10:30:00+00:00,2026-03-01 00:00:00+00:00,105.0,3.093098720650966,-0.19546031041893253,0.014895899818713525,0.638095238095238,1.9844107834352647,1.1254867129931352,-0.14810811847370753,0.21472617537964928
short_quality_threshold_600p0,val,2026-03-01 00:00:00+00:00,2026-06-01 00:00:00+00:00,48.0,0.668615238658661,-0.21228621539536707,0.011615861501219737,0.6666666666666666,1.8457106059869417,0.9228553029934708,-0.11204445569580701,0.06358998082207908
short_quality_threshold_600p0,oos,2026-06-01 00:00:00+00:00,2026-06-26 04:20:00+00:00,10.0,0.025192732174394994,-0.05757499094154772,0.003078102813932115,0.6,1.2150896453044202,0.8100597635362802,-0.05757499094154777,0.03844134457153187
short_tp_atr_1p0,is,2025-05-30 10:30:00+00:00,2026-03-01 00:00:00+00:00,147.0,3.157484092558426,-0.27343106715420196,0.010935560259511135,0.6666666666666666,1.7231682184641686,0.8615841092320843,-0.14810811847370753,0.21472617537964928
short_tp_atr_1p0,val,2026-03-01 00:00:00+00:00,2026-06-01 00:00:00+00:00,51.0,0.6633440752079809,-0.21228621539536707,0.010886123165535624,0.6666666666666666,1.8018424507645394,0.9009212253822696,-0.11204445569580701,0.06358998082207908
short_tp_atr_1p0,oos,2026-06-01 00:00:00+00:00,2026-06-26 04:20:00+00:00,16.0,0.08309773595859671,-0.11062152400962899,0.005680690240261742,0.625,1.3879122758868747,0.8327473655321247,-0.05757499094154777,0.052300615668027406
short_tp_atr_2p0,is,2025-05-30 10:30:00+00:00,2026-03-01 00:00:00+00:00,140.0,3.463144852270262,-0.27006934283631145,0.012166698522200372,0.6142857142857143,1.6992343519752453,1.0669611047286425,-0.14810811847370753,0.21472617537964928
short_tp_atr_2p0,val,2026-03-01 00:00:00+00:00,2026-06-01 00:00:00+00:00,51.0,0.7197334744215105,-0.21228621539536707,0.011555465018774656,0.6666666666666666,1.851144365122777,0.9255721825613885,-0.11204445569580701,0.06358998082207908
short_tp_atr_2p0,oos,2026-06-01 00:00:00+00:00,2026-06-26 04:20:00+00:00,15.0,0.03783711694582026,-0.11062152400962888,0.0035905439445884746,0.5333333333333333,1.1866276380101568,1.0382991832588873,-0.05757499094154777,0.10629687078960469
short_tp_atr_2p5,is,2025-05-30 10:30:00+00:00,2026-03-01 00:00:00+00:00,139.0,2.0386399379986124,-0.37847651853010766,0.009531602279857417,0.5827338129496403,1.500619672797838,1.074517790398452,-0.14810811847370753,0.21472617537964928
short_tp_atr_2p5,val,2026-03-01 00:00:00+00:00,2026-06-01 00:00:00+00:00,51.0,0.7482802780338726,-0.21228621539536707,0.011890135945394165,0.6666666666666666,1.8757953223018953,0.9378976611509476,-0.11204445569580701,0.06358998082207908
short_tp_atr_2p5,oos,2026-06-01 00:00:00+00:00,2026-06-26 04:20:00+00:00,15.0,0.07916673253024986,-0.11062152400962899,0.006456322238443282,0.5333333333333333,1.3355837411234415,1.1686357734830113,-0.05757499094154777,0.13329499835039318
short_tp_atr_3p0,is,2025-05-30 10:30:00+00:00,2026-03-01 00:00:00+00:00,139.0,2.3946230021203903,-0.35216570528944224,0.010400065454050754,0.5827338129496403,1.546233173795505,1.1071793096313494,-0.14810811847370753,0.21472617537964928
short_tp_atr_3p0,val,2026-03-01 00:00:00+00:00,2026-06-01 00:00:00+00:00,51.0,0.7770618176499697,-0.21228621539536707,0.012224806872013697,0.6666666666666666,1.9004462794810153,0.9502231397405078,-0.11204445569580701,0.06358998082207908
short_tp_atr_3p0,oos,2026-06-01 00:00:00+00:00,2026-06-26 04:20:00+00:00,15.0,-0.015116755955410954,-0.1106215240096291,-8.61108875574714e-05,0.5333333333333333,0.9955241679812802,0.8710836469836202,-0.05757499094154777,0.09423564162865422
short_sl_atr_1p5,is,2025-05-30 10:30:00+00:00,2026-03-01 00:00:00+00:00,145.0,1.7666278782139058,-0.5611161535000657,0.00934367322546931,0.6206896551724138,1.5090872261439636,0.9222199715324222,-0.459287973210313,0.18601580928759737
short_sl_atr_1p5,val,2026-03-01 00:00:00+00:00,2026-06-01 00:00:00+00:00,51.0,0.7051619312050146,-0.21228621539536707,0.011374806772404024,0.6666666666666666,1.8474511867452634,0.9237255933726317,-0.11204445569580701,0.06358998082207908
short_sl_atr_1p5,oos,2026-06-01 00:00:00+00:00,2026-06-26 04:20:00+00:00,15.0,0.11962241902418258,-0.0900448692921838,0.008322852639223523,0.6,1.5878939262583913,1.0585959508389275,-0.05757499094154777,0.07929874322881589
short_sl_atr_2p5,is,2025-05-30 10:30:00+00:00,2026-03-01 00:00:00+00:00,143.0,3.406343908235354,-0.316031778585774,0.011797560352091951,0.6503496503496503,1.703143101892317,0.9156683343507082,-0.14810811847370753,0.21472617537964928
short_sl_atr_2p5,val,2026-03-01 00:00:00+00:00,2026-06-01 00:00:00+00:00,51.0,0.7876050775578263,-0.21228621539536707,0.012298882853897344,0.6862745098039216,1.9514039616975216,0.8920703824902957,-0.11204445569580701,0.06358998082207908
short_sl_atr_2p5,oos,2026-06-01 00:00:00+00:00,2026-06-26 04:20:00+00:00,15.0,0.06927546905031567,-0.13096354389691278,0.005395883939063276,0.6,1.3158436686295616,0.8772291124197077,-0.059416313662414,0.07929874322881589
short_sl_atr_3p0,is,2025-05-30 10:30:00+00:00,2026-03-01 00:00:00+00:00,143.0,3.0996904060416295,-0.31110073151879747,0.011378823992539228,0.6573426573426573,1.652521971751378,0.861421027827846,-0.14810811847370753,0.21472617537964928
short_sl_atr_3p0,val,2026-03-01 00:00:00+00:00,2026-06-01 00:00:00+00:00,51.0,0.7876050775578263,-0.21228621539536707,0.012298882853897344,0.6862745098039216,1.9514039616975216,0.8920703824902957,-0.11204445569580701,0.06358998082207908
short_sl_atr_3p0,oos,2026-06-01 00:00:00+00:00,2026-06-26 04:20:00+00:00,15.0,0.04453504137626396,-0.15107092895403773,0.003932399588983086,0.6,1.2120175614824271,0.8080117076549513,-0.07096044850418715,0.07929874322881589
short_sl_atr_4p0,is,2025-05-30 10:30:00+00:00,2026-03-01 00:00:00+00:00,143.0,2.8505172617838674,-0.3658523387197796,0.011056997279003859,0.6643356643356644,1.621211380648993,0.8191383818015965,-0.1552189288025569,0.21472617537964928
short_sl_atr_4p0,val,2026-03-01 00:00:00+00:00,2026-06-01 00:00:00+00:00,51.0,0.7876050775578263,-0.21228621539536707,0.012298882853897344,0.6862745098039216,1.9514039616975216,0.8920703824902957,-0.11204445569580701,0.06358998082207908
short_sl_atr_4p0,oos,2026-06-01 00:00:00+00:00,2026-06-26 04:20:00+00:00,15.0,0.01802749547261917,-0.17261451095779679,0.002346104434108326,0.6,1.1165255874777567,0.7443503916518378,-0.08496068272898583,0.07929874322881589
short_time_exit_bars_12,is,2025-05-30 10:30:00+00:00,2026-03-01 00:00:00+00:00,146.0,3.4315640412623836,-0.26044343780334533,0.011423731839270361,0.6164383561643836,1.7335266033567946,1.0786387754220055,-0.14810811847370753,0.1015764870102532
short_time_exit_bars_12,val,2026-03-01 00:00:00+00:00,2026-06-01 00:00:00+00:00,51.0,0.6914214068128799,-0.21228621539536707,0.011220794092155144,0.6666666666666666,1.8264934079436586,0.9132467039718293,-0.11204445569580701,0.06358998082207908
short_time_exit_bars_12,oos,2026-06-01 00:00:00+00:00,2026-06-26 04:20:00+00:00,15.0,0.11827812012733929,-0.07115734612054736,0.008141612944249177,0.6,1.636534039345181,1.0910226928967872,-0.05757499094154777,0.056082242906943205
short_time_exit_bars_24,is,2025-05-30 10:30:00+00:00,2026-03-01 00:00:00+00:00,146.0,3.6812085090722135,-0.22379719205419213,0.011847170962150615,0.636986301369863,1.7385364050864698,0.9907788115008914,-0.14810811847370753,0.10005170266910618
short_time_exit_bars_24,val,2026-03-01 00:00:00+00:00,2026-06-01 00:00:00+00:00,51.0,0.6914214068128799,-0.21228621539536707,0.011220794092155144,0.6666666666666666,1.8264934079436586,0.9132467039718293,-0.11204445569580701,0.06358998082207908
short_time_exit_bars_24,oos,2026-06-01 00:00:00+00:00,2026-06-26 04:20:00+00:00,15.0,0.09430459493295418,-0.11062152400962899,0.006859368289143378,0.6,1.4391246461118758,0.9594164307412505,-0.05757499094154777,0.07929874322881589
short_time_exit_bars_36,is,2025-05-30 10:30:00+00:00,2026-03-01 00:00:00+00:00,145.0,3.7328588836920904,-0.22379719205419213,0.011969775835481576,0.6413793103448275,1.7537975562871355,0.9806179884616243,-0.14810811847370753,0.09230243912687061
short_time_exit_bars_36,val,2026-03-01 00:00:00+00:00,2026-06-01 00:00:00+00:00,51.0,0.6914214068128799,-0.21228621539536707,0.011220794092155144,0.6666666666666666,1.8264934079436586,0.9132467039718293,-0.11204445569580701,0.06358998082207908
short_time_exit_bars_36,oos,2026-06-01 00:00:00+00:00,2026-06-26 04:20:00+00:00,15.0,0.09430459493295418,-0.11062152400962899,0.006859368289143378,0.6,1.4391246461118758,0.9594164307412505,-0.05757499094154777,0.07929874322881589
short_time_exit_bars_72,is,2025-05-30 10:30:00+00:00,2026-03-01 00:00:00+00:00,144.0,3.6468228729283005,-0.22379719205419224,0.01193710935783419,0.6458333333333334,1.7460243462176768,0.9574972221193713,-0.14810811847370753,0.11895218031020598
short_time_exit_bars_72,val,2026-03-01 00:00:00+00:00,2026-06-01 00:00:00+00:00,51.0,0.6914214068128799,-0.21228621539536707,0.011220794092155144,0.6666666666666666,1.8264934079436586,0.9132467039718293,-0.11204445569580701,0.06358998082207908
short_time_exit_bars_72,oos,2026-06-01 00:00:00+00:00,2026-06-26 04:20:00+00:00,15.0,0.09430459493295418,-0.11062152400962899,0.006859368289143378,0.6,1.4391246461118758,0.9594164307412505,-0.05757499094154777,0.07929874322881589
short_trail_atr_1p0,is,2025-05-30 10:30:00+00:00,2026-03-01 00:00:00+00:00,156.0,1.8228089574976098,-0.2831468231108425,0.0076827560081045255,0.5576923076923077,1.5301541906374514,1.2135705649883237,-0.14810811847370753,0.10005170266910618
short_trail_atr_1p0,val,2026-03-01 00:00:00+00:00,2026-06-01 00:00:00+00:00,51.0,0.7191850887302091,-0.21228621539536707,0.01153198738752259,0.6666666666666666,1.8693418223042084,0.9346709111521042,-0.11204445569580701,0.06358998082207908
short_trail_atr_1p0,oos,2026-06-01 00:00:00+00:00,2026-06-26 04:20:00+00:00,16.0,0.14153618683086022,-0.06420310879667224,0.00886219620949058,0.5625,1.8490635864419878,1.438160567232657,-0.05757499094154777,0.06704697622252558
short_trail_atr_1p5,is,2025-05-30 10:30:00+00:00,2026-03-01 00:00:00+00:00,152.0,2.143767619927822,-0.282682476882101,0.008670749391534074,0.5526315789473685,1.547932870373704,1.2530885141120462,-0.14810811847370753,0.10005170266910618
short_trail_atr_1p5,val,2026-03-01 00:00:00+00:00,2026-06-01 00:00:00+00:00,51.0,0.7099934641015169,-0.21228621539536707,0.01142896171655789,0.6666666666666666,1.8549352514102921,0.927467625705146,-0.11204445569580701,0.06358998082207908
short_trail_atr_1p5,oos,2026-06-01 00:00:00+00:00,2026-06-26 04:20:00+00:00,16.0,0.13798150062175973,-0.059581655244203,0.008713354880992905,0.5625,1.7514212343808584,1.3622165156295563,-0.05757499094154777,0.06704697622252558
short_trail_atr_2p0,is,2025-05-30 10:30:00+00:00,2026-03-01 00:00:00+00:00,148.0,2.867159910490024,-0.2424427612801764,0.010331817828960515,0.5945945945945946,1.6465753452457055,1.1226650081220717,-0.14810811847370753,0.10005170266910618
short_trail_atr_2p0,val,2026-03-01 00:00:00+00:00,2026-06-01 00:00:00+00:00,51.0,0.6958646979088032,-0.21228621539536707,0.011270597371220745,0.6666666666666666,1.8332183404881053,0.9166091702440526,-0.11204445569580701,0.06358998082207908
short_trail_atr_2p0,oos,2026-06-01 00:00:00+00:00,2026-06-26 04:20:00+00:00,16.0,0.10478064870672577,-0.06948567539649664,0.006898663754003361,0.5625,1.5144216490322344,1.1778835048028489,-0.05757499094154777,0.06704697622252558
long_only_v6_1,is,2025-05-30 10:30:00+00:00,2026-03-01 00:00:00+00:00,99.0,1.975158005991564,-0.2562982919069061,0.012314991367268598,0.6262626262626263,1.7941931058882856,1.0707281438365577,-0.14810811847370753,0.09230243912687061
long_only_v6_1,val,2026-03-01 00:00:00+00:00,2026-06-01 00:00:00+00:00,48.0,0.668615238658661,-0.21228621539536707,0.011615861501219737,0.6666666666666666,1.8457106059869417,0.9228553029934708,-0.11204445569580701,0.06358998082207908
long_only_v6_1,oos,2026-06-01 00:00:00+00:00,2026-06-26 04:20:00+00:00,10.0,0.025192732174394994,-0.05757499094154772,0.003078102813932115,0.6,1.2150896453044202,0.8100597635362802,-0.05757499094154777,0.03844134457153187
short_only_rank2,is,2025-05-30 10:30:00+00:00,2026-03-01 00:00:00+00:00,45.0,0.6955591548886271,-0.13378895576779393,0.013234079938621674,0.6888888888888889,1.7744100037676052,0.8013464533144022,-0.07845728412805354,0.21472617537964928
short_only_rank2,val,2026-03-01 00:00:00+00:00,2026-06-01 00:00:00+00:00,3.0,0.013667721369098995,-0.03311422622432225,0.004899715547121697,0.6666666666666666,1.4438921973229937,0.7219460986614968,-0.033114226224322224,0.024773401945556238
short_only_rank2,oos,2026-06-01 00:00:00+00:00,2026-06-26 04:20:00+00:00,5.0,0.06741353170927677,-0.08912612643617845,0.014421899239565907,0.6,1.7906713535002219,1.193780902333481,-0.0478721788206415,0.07929874322881589
priority_short_first,is,2025-05-30 10:30:00+00:00,2026-03-01 00:00:00+00:00,144.0,4.044556394299187,-0.22379719205419224,0.012602206545816437,0.6458333333333334,1.7875904138444287,0.9802915172695255,-0.14810811847370753,0.21472617537964928
priority_short_first,val,2026-03-01 00:00:00+00:00,2026-06-01 00:00:00+00:00,51.0,0.6914214068128799,-0.21228621539536707,0.011220794092155144,0.6666666666666666,1.8264934079436586,0.9132467039718293,-0.11204445569580701,0.06358998082207908
priority_short_first,oos,2026-06-01 00:00:00+00:00,2026-06-26 04:20:00+00:00,15.0,0.09430459493295418,-0.11062152400962899,0.006859368289143378,0.6,1.4391246461118758,0.9594164307412505,-0.05757499094154777,0.07929874322881589
leverage_1p0,is,2025-05-30 10:30:00+00:00,2026-03-01 00:00:00+00:00,144.0,0.7914272155660322,-0.07444534527731339,0.004200735515272145,0.6458333333333334,1.7875904138444294,0.9802915172695258,-0.04936937282456918,0.07157539179321643
leverage_1p0,val,2026-03-01 00:00:00+00:00,2026-06-01 00:00:00+00:00,51.0,0.20392567405255302,-0.07499027983187778,0.0037402646973850487,0.6666666666666666,1.8264934079436583,0.9132467039718292,-0.037348151898602334,0.02119666027402636
leverage_1p0,oos,2026-06-01 00:00:00+00:00,2026-06-26 04:20:00+00:00,15.0,0.03341792436284785,-0.03747128708421876,0.002286456096381126,0.6,1.4391246461118756,0.9594164307412505,-0.01919166364718259,0.026432914409605296
leverage_2p0,is,2025-05-30 10:30:00+00:00,2026-03-01 00:00:00+00:00,144.0,2.0722988140431675,-0.14927955349580824,0.00840147103054429,0.6458333333333334,1.7875904138444294,0.9802915172695258,-0.09873874564913836,0.14315078358643285
leverage_2p0,val,2026-03-01 00:00:00+00:00,2026-06-01 00:00:00+00:00,51.0,0.43448243675092924,-0.14569710792880342,0.007480529394770097,0.6666666666666666,1.8264934079436583,0.9132467039718292,-0.07469630379720467,0.04239332054805272
leverage_2p0,oos,2026-06-01 00:00:00+00:00,2026-06-26 04:20:00+00:00,15.0,0.06492691864294708,-0.0743529262205106,0.004572912192762252,0.6,1.4391246461118756,0.9594164307412505,-0.03838332729436518,0.05286582881921059
leverage_4p0,is,2025-05-30 10:30:00+00:00,2026-03-01 00:00:00+00:00,144.0,6.928438807178865,-0.2973195974863647,0.01680294206108858,0.6458333333333334,1.7875904138444294,0.9802915172695258,-0.19747749129827671,0.2863015671728657
leverage_4p0,val,2026-03-01 00:00:00+00:00,2026-06-01 00:00:00+00:00,51.0,0.9734285530845295,-0.27492007436798405,0.014961058789540195,0.6666666666666666,1.8264934079436583,0.9132467039718292,-0.14939260759440934,0.08478664109610544
leverage_4p0,oos,2026-06-01 00:00:00+00:00,2026-06-26 04:20:00+00:00,15.0,0.12133584145268328,-0.14625513838560322,0.009145824385524503,0.6,1.4391246461118756,0.9594164307412505,-0.07676665458873036,0.10573165763842118
