label,side,trades,total_return,max_dd,avg_trade,win_rate,profit_factor,payoff_ratio,worst_trade,best_trade
short_tp_atr_3p0,long,157.0,4.08946063431773,-0.2562982919069061,0.011512907806098472,0.6369426751592356,1.7732692611737462,1.0107634788690352,-0.14810811847370753,0.09230243912687061
short_tp_atr_3p0,short,48.0,0.16736609247930923,-0.3853288473338601,0.00542200124406107,0.4791666666666667,1.2017527997228217,1.3062530431769799,-0.08654076040510278,0.21472617537964928
short_sl_atr_1p5,long,157.0,4.08946063431773,-0.2562982919069061,0.011512907806098472,0.6369426751592356,1.7732692611737462,1.0107634788690352,-0.14810811847370753,0.09230243912687061
short_sl_atr_1p5,short,54.0,0.037806062951941,-0.4907744667417473,0.004671556057713854,0.6111111111111112,1.206658231774667,0.7678734202202426,-0.459287973210313,0.18601580928759737
short_sl_atr_2p5,long,157.0,4.08946063431773,-0.2562982919069061,0.011512907806098472,0.6369426751592356,1.7732692611737462,1.0107634788690352,-0.14810811847370753,0.09230243912687061
short_sl_atr_2p5,short,52.0,0.6548849777383257,-0.19276016170786636,0.011302036335123129,0.7115384615384616,1.6013386023380158,0.6491913252721687,-0.09764769529667922,0.21472617537964928
short_sl_atr_3p0,long,157.0,4.08946063431773,-0.2562982919069061,0.011512907806098472,0.6369426751592356,1.7732692611737462,1.0107634788690352,-0.14810811847370753,0.09230243912687061
short_sl_atr_3p0,short,52.0,0.5040902484865004,-0.19133016358022348,0.00972835239921463,0.7307692307692307,1.4625568980245705,0.5388367519037891,-0.11683810646530488,0.21472617537964928
short_sl_atr_4p0,long,157.0,4.08946063431773,-0.2562982919069061,0.011512907806098472,0.6369426751592356,1.7732692611737462,1.0107634788690352,-0.14810811847370753,0.09230243912687061
short_sl_atr_4p0,short,52.0,0.3768239199736172,-0.24974778057118374,0.0083857437961631,0.75,1.3730038288428152,0.4576679429476051,-0.1552189288025569,0.21472617537964928
short_time_exit_bars_12,long,157.0,4.08946063431773,-0.2562982919069061,0.011512907806098472,0.6369426751592356,1.7732692611737462,1.0107634788690352,-0.14810811847370753,0.09230243912687061
short_time_exit_bars_12,short,55.0,0.6469746729459074,-0.12900778972892457,0.010085873015266597,0.6,1.6760765612840534,1.117384374189369,-0.07845728412805354,0.1015764870102532
short_time_exit_bars_24,long,157.0,4.08946063431773,-0.2562982919069061,0.011512907806098472,0.6369426751592356,1.7732692611737462,1.0107634788690352,-0.14810811847370753,0.09230243912687061
short_time_exit_bars_24,short,55.0,0.7024574716562244,-0.13378895576779415,0.010860208326428965,0.6545454545454545,1.641416199451568,0.8663029941549941,-0.07845728412805354,0.10005170266910618
short_time_exit_bars_36,long,157.0,4.08946063431773,-0.2562982919069061,0.011512907806098472,0.6369426751592356,1.7732692611737462,1.0107634788690352,-0.14810811847370753,0.09230243912687061
short_time_exit_bars_36,short,54.0,0.721241630920874,-0.13378895576779437,0.011171148030082064,0.6666666666666666,1.676515611877137,0.8382578059385686,-0.07845728412805354,0.08337030782289119
