config,signal_ts,entry_ts,exit_ts,side,entry_price,exit_price,reason,bars_held,net_ret_1x,mae_1x,mfe_1x,side_label
HYPE_5M_MS_R11999,2025-11-28 17:10:00+00:00,2025-11-28 17:15:00+00:00,2025-11-28 18:00:00+00:00,-1,34.587847375,34.47498003474312,target_limit,10,0.0024352385043377995,-0.007733781875264537,0.004361282544256828,short
HYPE_5M_MS_R11999,2025-11-28 18:50:00+00:00,2025-11-28 18:55:00+00:00,2025-11-28 21:55:00+00:00,-1,34.227234728000006,34.45090256,time_open,37,-0.00736682353806048,-0.015804898827474392,-0.0010157195659032947,short
HYPE_5M_MS_R11999,2025-11-29 05:25:00+00:00,2025-11-29 05:30:00+00:00,2025-11-29 05:50:00+00:00,-1,34.815602731,34.70199217764337,target_limit,5,0.0024352385043379106,-0.007578037769621974,0.0033204288287981276,short
HYPE_5M_MS_R11999,2025-11-29 06:25:00+00:00,2025-11-29 06:30:00+00:00,2025-11-29 06:30:00+00:00,-1,34.410038369000006,34.297751256513976,target_limit,1,0.002435238504337688,-0.0032615523823067575,0.006888640066543883,short
HYPE_5M_MS_R11999,2025-11-29 07:00:00+00:00,2025-11-29 07:05:00+00:00,2025-11-29 07:05:00+00:00,-1,34.368083435,34.25593323019024,target_limit,1,0.0024352385043377995,-0.0030309423487857737,0.0032321684510018267,short
HYPE_5M_MS_R11999,2025-11-29 15:20:00+00:00,2025-11-29 15:25:00+00:00,2025-11-29 15:25:00+00:00,-1,34.788631702,34.675109160720986,target_limit,1,0.002435238504337577,-0.0019487342361193133,0.006974453726101948,short
HYPE_5M_MS_R11999,2025-11-29 15:30:00+00:00,2025-11-29 15:35:00+00:00,2025-11-29 17:50:00+00:00,-1,34.524914974,34.41225299525752,target_limit,28,0.0024352385043377995,-0.016115931724098878,0.004863588342692515,short
HYPE_5M_MS_R11999,2025-11-29 18:05:00+00:00,2025-11-29 18:10:00+00:00,2025-11-29 18:25:00+00:00,-1,34.259200392,34.14740549520722,target_limit,4,0.0024352385043377995,-0.0032109789979246775,0.0036253149687930364,short
HYPE_5M_MS_R11999,2025-11-29 20:05:00+00:00,2025-11-29 20:10:00+00:00,2025-11-29 23:10:00+00:00,-1,34.226235801,34.338932127999996,time_open,37,-0.00412337629633056,-0.016389663709016414,0.0014385397589811166,short
HYPE_5M_MS_R11999,2025-11-30 05:55:00+00:00,2025-11-30 06:00:00+00:00,2025-11-30 06:05:00+00:00,-1,33.540971879,33.43152071123667,target_limit,2,0.002435238504337577,-0.002651570881384583,0.004232789661318237,short
HYPE_5M_MS_R11999,2025-11-30 06:10:00+00:00,2025-11-30 06:15:00+00:00,2025-11-30 09:15:00+00:00,-1,33.350176822,33.94603588,time_open,37,-0.018703474860292172,-0.021938480564714494,0.00036512016308010153,short
HYPE_5M_MS_R11999,2025-11-30 10:55:00+00:00,2025-11-30 11:00:00+00:00,2025-11-30 11:10:00+00:00,-1,33.190348502,33.08204149124548,target_limit,3,0.0024352385043379106,-0.003658119209301051,0.0035958797477769755,short
HYPE_5M_MS_R11999,2025-11-30 11:15:00+00:00,2025-11-30 11:20:00+00:00,2025-11-30 11:25:00+00:00,-1,33.08446224,32.976500758142734,target_limit,2,0.002435238504337688,-0.0035139336900507226,0.005635945920697494,short
HYPE_5M_MS_R11999,2025-11-30 11:40:00+00:00,2025-11-30 11:45:00+00:00,2025-11-30 14:45:00+00:00,-1,32.938618897999994,33.17623916,time_open,37,-0.008046346342936047,-0.025746054366064378,0.0021439544329006077,short
HYPE_5M_MS_R11999,2025-11-30 16:30:00+00:00,2025-11-30 16:35:00+00:00,2025-11-30 19:35:00+00:00,-1,33.268264808000005,33.709098448,time_open,37,-0.014085692895369687,-0.02171830296728873,-0.00011227492691756602,short
HYPE_5M_MS_R11999,2025-11-30 23:00:00+00:00,2025-11-30 23:05:00+00:00,2025-11-30 23:10:00+00:00,-1,32.527060974,32.42091840841316,target_limit,2,0.002435238504337577,-0.002534097372295167,0.00581242105307711,short
HYPE_5M_MS_R11999,2025-11-30 23:30:00+00:00,2025-11-30 23:35:00+00:00,2025-11-30 23:50:00+00:00,-1,32.101518072000005,31.996764141415312,target_limit,4,0.002435238504337577,-0.005787675995521561,0.008551560439736594,short
HYPE_5M_MS_R11999,2025-11-30 23:50:00+00:00,2025-11-30 23:55:00+00:00,2025-12-01 00:00:00+00:00,-1,31.863773446,31.759795325580825,target_limit,2,0.002435238504337688,-0.006792642699197341,0.0033195517843879196,short
HYPE_5M_MS_R11999,2025-12-01 00:00:00+00:00,2025-12-01 00:05:00+00:00,2025-12-01 00:05:00+00:00,-1,31.770873235,31.66719826729256,target_limit,1,0.0024352385043377995,-0.0015202892468930845,0.017338939063001213,short
HYPE_5M_MS_R11999,2025-12-01 01:20:00+00:00,2025-12-01 01:25:00+00:00,2025-12-01 02:15:00+00:00,-1,30.751967695,31.666164650794375,stop_market,11,-0.030569729706392115,-0.031568189907878144,-1.0505018839257474e-06,short
HYPE_5M_MS_R11999,2025-12-01 02:30:00+00:00,2025-12-01 02:35:00+00:00,2025-12-01 02:35:00+00:00,-1,31.353321749,31.25100933864209,target_limit,1,0.002435238504337688,-0.0062729959546728034,0.005559913249241655,short
HYPE_5M_MS_R11999,2025-12-01 09:10:00+00:00,2025-12-01 09:15:00+00:00,2025-12-01 11:05:00+00:00,-1,31.001699445,30.90053445135748,target_limit,23,0.002435238504337688,-0.014165538283171146,0.005086800008488934,short
HYPE_5M_MS_R11999,2025-12-01 12:30:00+00:00,2025-12-01 12:35:00+00:00,2025-12-01 12:40:00+00:00,-1,30.381365778000003,30.282225062142306,target_limit,2,0.002435238504337688,-0.0030358147699454255,0.015712452872861826,short
HYPE_5M_MS_R11999,2025-12-01 13:15:00+00:00,2025-12-01 13:20:00+00:00,2025-12-01 13:30:00+00:00,-1,29.972804635,29.874997139132628,target_limit,3,0.0024352385043377995,-0.006226441927390095,0.005765380887920335,short
HYPE_5M_MS_R11999,2025-12-01 14:45:00+00:00,2025-12-01 14:50:00+00:00,2025-12-01 15:00:00+00:00,-1,29.699098637000002,29.602184300734955,target_limit,3,0.002435238504337688,-0.0062364327091786334,0.006670190210864013,short
HYPE_5M_MS_R11999,2025-12-01 15:00:00+00:00,2025-12-01 15:05:00+00:00,2025-12-01 15:25:00+00:00,-1,29.506305726,29.41002051310447,target_limit,5,0.002435238504337688,-0.013384576201408665,0.004077288668977386,short
HYPE_5M_MS_R11999,2025-12-03 14:00:00+00:00,2025-12-03 14:05:00+00:00,2025-12-03 14:40:00+00:00,-1,33.52399012,34.52059398020657,stop_market,8,-0.030569729706392115,-0.03549431250367065,0.0026246911446112797,short
HYPE_5M_MS_R11999,2025-12-04 13:00:00+00:00,2025-12-04 13:05:00+00:00,2025-12-04 14:55:00+00:00,-1,34.307148888,34.19519752529149,target_limit,23,0.002435238504337577,-0.012973300718856622,0.0083699432132186,short
HYPE_5M_MS_R11999,2025-12-04 14:55:00+00:00,2025-12-04 15:00:00+00:00,2025-12-04 17:45:00+00:00,-1,34.065408553999994,33.954246040283316,target_limit,34,0.002435238504337577,-0.02647016698882211,0.003857536415325491,short
HYPE_5M_MS_R11999,2025-12-04 19:00:00+00:00,2025-12-04 19:05:00+00:00,2025-12-04 19:05:00+00:00,-1,33.701799126,33.59182314547764,target_limit,1,0.002435238504337688,-0.002794382159025514,0.003940416519115253,short
HYPE_5M_MS_R11999,2025-12-04 19:15:00+00:00,2025-12-04 19:20:00+00:00,2025-12-04 19:20:00+00:00,-1,33.427094201,33.31801463978655,target_limit,1,0.002435238504337688,-0.0027153638050217014,0.0067039689316846784,short
HYPE_5M_MS_R11999,2025-12-04 19:30:00+00:00,2025-12-04 19:35:00+00:00,2025-12-04 20:05:00+00:00,-1,33.345182187,33.23636992172592,target_limit,7,0.0024352385043379106,-0.008866191472560308,0.0034842270870930614,short
HYPE_5M_MS_R11999,2025-12-05 04:45:00+00:00,2025-12-05 04:50:00+00:00,2025-12-05 07:50:00+00:00,-1,33.281250859000004,33.33619692,time_open,37,-0.002480968626258643,-0.010743273731623553,-0.00011265024310169736,short
HYPE_5M_MS_R11999,2025-12-05 08:45:00+00:00,2025-12-05 08:50:00+00:00,2025-12-05 09:05:00+00:00,-1,32.639939725,32.53342881256986,target_limit,4,0.002435238504337688,-0.004552545024455249,0.003981003828278373,short
HYPE_5M_MS_R11999,2025-12-05 09:25:00+00:00,2025-12-05 09:30:00+00:00,2025-12-05 11:30:00+00:00,-1,32.143473006,32.03858216773904,target_limit,25,0.002435238504337688,-0.011413068170467182,0.009814527694039565,short
HYPE_5M_MS_R11999,2025-12-05 13:40:00+00:00,2025-12-05 13:45:00+00:00,2025-12-05 13:45:00+00:00,-1,31.367306727,31.26494868075,target_limit,1,0.002435238504337688,-0.002253941727980339,0.0038991784683484187,short
HYPE_5M_MS_R11999,2025-12-05 13:55:00+00:00,2025-12-05 14:00:00+00:00,2025-12-05 14:10:00+00:00,-1,31.34632926,31.244039667588133,target_limit,3,0.002435238504337688,-0.005444619960658607,0.003615391743639229,short
HYPE_5M_MS_R11999,2025-12-05 14:10:00+00:00,2025-12-05 14:15:00+00:00,2025-12-05 14:35:00+00:00,-1,31.240442998000002,31.138498934485384,target_limit,5,0.002435238504337688,-0.008530967536639194,0.0035352571026945334,short
HYPE_5M_MS_R11999,2025-12-05 15:15:00+00:00,2025-12-05 15:20:00+00:00,2025-12-05 15:45:00+00:00,-1,31.678971951,31.57559687629772,target_limit,6,0.0024352385043377995,-0.012095218671532197,0.0032504827227118893,short
HYPE_5M_MS_R11999,2025-12-05 16:00:00+00:00,2025-12-05 16:05:00+00:00,2025-12-05 16:05:00+00:00,-1,31.348327114000003,31.24603100217498,target_limit,1,0.002435238504337688,-0.0014888138765876285,0.0095165242124442,short
HYPE_5M_MS_R11999,2025-12-05 16:35:00+00:00,2025-12-05 16:40:00+00:00,2025-12-05 16:40:00+00:00,-1,30.910797088,30.809928727656057,target_limit,1,0.0024352385043377995,-0.003300478578748948,0.007369498992584433,short
HYPE_5M_MS_R11999,2025-12-05 18:55:00+00:00,2025-12-05 19:00:00+00:00,2025-12-05 19:00:00+00:00,-1,30.548186587,30.448501500143806,target_limit,1,0.0024352385043377995,-0.004042156929467759,0.003083213687063213,short
HYPE_5M_MS_R11999,2025-12-06 00:20:00+00:00,2025-12-06 00:25:00+00:00,2025-12-06 03:25:00+00:00,-1,30.641086798,31.149774288,time_open,37,-0.017437689889429352,-0.01751304967595392,0.0011777257849207023,short
HYPE_5M_MS_R11999,2025-12-07 08:00:00+00:00,2025-12-07 08:05:00+00:00,2025-12-07 08:05:00+00:00,-1,30.291462348000003,30.19261500573431,target_limit,1,0.002435238504337688,-0.00356860782236114,0.004769078043851627,short
HYPE_5M_MS_R11999,2025-12-07 08:25:00+00:00,2025-12-07 08:30:00+00:00,2025-12-07 08:50:00+00:00,-1,29.956821803,29.859066462437877,target_limit,5,0.002435238504337688,-0.004993858593630455,0.004400393468535491,short
HYPE_5M_MS_R11999,2025-12-07 09:00:00+00:00,2025-12-07 09:05:00+00:00,2025-12-07 09:05:00+00:00,-1,29.709087907,29.612140973669174,target_limit,1,0.002435238504337688,-0.003070821380390069,0.004547023032914099,short
HYPE_5M_MS_R11999,2025-12-07 09:15:00+00:00,2025-12-07 09:20:00+00:00,2025-12-07 09:20:00+00:00,-1,29.526284266,29.429933858972912,target_limit,1,0.0024352385043377995,-0.00267419838635831,0.006647780812231385,short
HYPE_5M_MS_R11999,2025-12-07 09:45:00+00:00,2025-12-07 09:50:00+00:00,2025-12-07 12:10:00+00:00,-1,29.181654451,30.04916900905168,stop_market,29,-0.030569729706392115,-0.03147340578755166,0.0006735207913932673,short
HYPE_5M_MS_R11999,2025-12-07 13:20:00+00:00,2025-12-07 13:25:00+00:00,2025-12-07 13:25:00+00:00,-1,29.437379763000003,29.34131946985834,target_limit,1,0.002435238504337688,-0.004716003278798079,0.004564936284475407,short
HYPE_5M_MS_R11999,2025-12-07 13:35:00+00:00,2025-12-07 13:40:00+00:00,2025-12-07 13:40:00+00:00,-1,29.364458092,29.26863575743852,target_limit,1,0.002435238504337688,-0.0018974711711443753,0.006451952609049294,short
HYPE_5M_MS_R11999,2025-12-07 14:00:00+00:00,2025-12-07 14:05:00+00:00,2025-12-07 14:05:00+00:00,-1,29.070773554000002,28.975909573172398,target_limit,1,0.0024352385043377995,-0.004103123394661804,0.007903936700314751,short
HYPE_5M_MS_R11999,2025-12-07 14:15:00+00:00,2025-12-07 14:20:00+00:00,2025-12-07 14:20:00+00:00,-1,28.887969913,28.79370245847614,target_limit,1,0.002435238504337577,-0.004431215168751571,0.012114728520348783,short
HYPE_5M_MS_R11999,2025-12-07 14:45:00+00:00,2025-12-07 14:50:00+00:00,2025-12-07 14:50:00+00:00,-1,28.524360485,28.43127956367046,target_limit,1,0.002435238504337688,-0.00190950691916482,0.011266176683224605,short
HYPE_5M_MS_R11999,2025-12-07 16:10:00+00:00,2025-12-07 16:15:00+00:00,2025-12-07 17:30:00+00:00,-1,28.796068629,29.6521204608884,stop_market,16,-0.030569729706392115,-0.030694189472652247,0.00104419215648488,short
HYPE_5M_MS_R11999,2025-12-07 17:30:00+00:00,2025-12-07 17:35:00+00:00,2025-12-07 17:35:00+00:00,-1,29.485328259,29.389111499942604,target_limit,1,0.002435238504337688,-0.004168112519833637,0.0033009047125086566,short
HYPE_5M_MS_R11999,2025-12-08 16:50:00+00:00,2025-12-08 16:55:00+00:00,2025-12-08 18:30:00+00:00,-1,29.636166236,29.539457261249353,target_limit,20,0.0024352385043377995,-0.01312999571005015,0.005033250077360107,short
HYPE_5M_MS_R11999,2025-12-08 18:45:00+00:00,2025-12-08 18:50:00+00:00,2025-12-08 18:50:00+00:00,-1,29.257572903000003,29.162099357042347,target_limit,1,0.0024352385043377995,-0.0028218020957162674,0.009213782151162753,short
HYPE_5M_MS_R11999,2025-12-08 23:15:00+00:00,2025-12-08 23:20:00+00:00,2025-12-09 00:30:00+00:00,-1,29.265564319,29.170064695389723,target_limit,15,0.002435238504337688,-0.009347879824982213,0.005862327380053767,short
HYPE_5M_MS_R11999,2025-12-09 00:30:00+00:00,2025-12-09 00:35:00+00:00,2025-12-09 02:50:00+00:00,-1,29.097744583,29.002792590094796,target_limit,28,0.0024352385043377995,-0.012142560565295406,0.005833599319555849,short
HYPE_5M_MS_R11999,2025-12-09 02:55:00+00:00,2025-12-09 03:00:00+00:00,2025-12-09 03:05:00+00:00,-1,28.826036439,28.731971086283963,target_limit,2,0.002435238504337688,-0.0026683031231216217,0.0043029307640846115,short
HYPE_5M_MS_R11999,2025-12-09 03:25:00+00:00,2025-12-09 03:30:00+00:00,2025-12-09 04:20:00+00:00,-1,28.505380872,28.41236188509544,target_limit,11,0.0024352385043377995,-0.009101411686608623,0.005450931271457793,short
HYPE_5M_MS_R11999,2025-12-09 05:05:00+00:00,2025-12-09 05:10:00+00:00,2025-12-09 06:10:00+00:00,-1,27.798140556,27.707429441352534,target_limit,13,0.002435238504337688,-0.018396419586875115,0.004213970922408161,short
HYPE_5M_MS_R11999,2025-12-09 06:15:00+00:00,2025-12-09 06:20:00+00:00,2025-12-09 06:25:00+00:00,-1,27.672275754,27.581975362381343,target_limit,2,0.002435238504337688,-0.0032595392204515386,0.004021199954395427,short
HYPE_5M_MS_R11999,2025-12-09 07:05:00+00:00,2025-12-09 07:10:00+00:00,2025-12-09 09:25:00+00:00,-1,27.759182403,27.66859841690907,target_limit,28,0.002435238504337688,-0.024292079146086124,0.004041271870740659,short
HYPE_5M_MS_R11999,2025-12-09 10:35:00+00:00,2025-12-09 10:40:00+00:00,2025-12-09 13:40:00+00:00,-1,27.539418463,27.903631496,time_open,37,-0.01405995995506072,-0.0282141421905764,0.002157578711396213,short
HYPE_5M_MS_R11999,2025-12-09 21:10:00+00:00,2025-12-09 21:15:00+00:00,2025-12-09 21:15:00+00:00,-1,27.853081540999998,27.762191142490753,target_limit,1,0.002435238504337688,-0.0031403367047633393,0.004311247960956721,short
HYPE_5M_MS_R11999,2025-12-09 21:40:00+00:00,2025-12-09 21:45:00+00:00,2025-12-09 21:45:00+00:00,-1,27.658290775999998,27.56803602027343,target_limit,1,0.002435238504337688,-0.005176677339521222,0.00753086218114174,short
HYPE_5M_MS_R11999,2025-12-09 21:50:00+00:00,2025-12-09 21:55:00+00:00,2025-12-10 00:55:00+00:00,-1,27.595358375,28.250539888,time_open,37,-0.024581621197418742,-0.02913839137550657,0.0019698376176642274,short
HYPE_5M_MS_R11999,2025-12-10 23:50:00+00:00,2025-12-10 23:55:00+00:00,2025-12-11 00:00:00+00:00,-1,28.848012833000002,28.753875766739252,target_limit,2,0.002435238504337688,-0.0017661293383599713,0.005616082949556622,short
HYPE_5M_MS_R11999,2025-12-11 00:30:00+00:00,2025-12-11 00:35:00+00:00,2025-12-11 00:45:00+00:00,-1,28.491395894,28.398422542987532,target_limit,3,0.002435238504337688,-0.006262184774453742,0.004330988009821901,short
HYPE_5M_MS_R11999,2025-12-11 00:45:00+00:00,2025-12-11 00:50:00+00:00,2025-12-11 02:15:00+00:00,-1,28.394499975000002,28.30184281552558,target_limit,18,0.0024352385043377995,-0.027303672410647697,0.0068146991554832725,short
HYPE_5M_MS_R11999,2025-12-11 04:30:00+00:00,2025-12-11 04:35:00+00:00,2025-12-11 06:25:00+00:00,-1,28.357539676000002,28.265003125668958,target_limit,23,0.0024352385043377995,-0.014219114323121855,0.007318677091569081,short
HYPE_5M_MS_R11999,2025-12-11 06:30:00+00:00,2025-12-11 06:35:00+00:00,2025-12-11 06:40:00+00:00,-1,28.081835824,27.990198952684434,target_limit,2,0.002435238504337688,-0.006687904168085638,0.007792789095824482,short
HYPE_5M_MS_R11999,2025-12-11 07:15:00+00:00,2025-12-11 07:20:00+00:00,2025-12-11 07:20:00+00:00,-1,28.057861576,27.966302937642304,target_limit,1,0.002435238504337688,-0.0014888138765876285,0.004557067745653565,short
HYPE_5M_MS_R11999,2025-12-11 10:45:00+00:00,2025-12-11 10:50:00+00:00,2025-12-11 11:10:00+00:00,-1,27.438526836,27.34898921572055,target_limit,5,0.002435238504337688,-0.009397401728151527,0.0065793195487137135,short
HYPE_5M_MS_R11999,2025-12-11 11:50:00+00:00,2025-12-11 11:55:00+00:00,2025-12-11 11:55:00+00:00,-1,27.214767188,27.125959741993977,target_limit,1,0.0024352385043377995,-0.0017092824170146387,0.0031882392158864015,short
HYPE_5M_MS_R11999,2025-12-11 12:05:00+00:00,2025-12-11 12:10:00+00:00,2025-12-11 12:55:00+00:00,-1,27.122865904,27.03435835099914,target_limit,10,0.0024352385043377995,-0.009968743719329003,0.00312894309548184,short
HYPE_5M_MS_R11999,2025-12-12 20:25:00+00:00,2025-12-12 20:30:00+00:00,2025-12-12 20:35:00+00:00,-1,28.524360485,28.43127956367046,target_limit,2,0.002435238504337688,-0.006852650169445266,0.005096012058760757,short
HYPE_5M_MS_R11999,2025-12-12 21:05:00+00:00,2025-12-12 21:10:00+00:00,2025-12-13 00:10:00+00:00,-1,28.385509632,28.677427159999997,time_open,37,-0.011117620372661095,-0.018610225692006002,0.0028715225851754234,short
HYPE_5M_MS_R11999,2025-12-13 05:40:00+00:00,2025-12-13 05:45:00+00:00,2025-12-13 06:20:00+00:00,-1,28.058860503,27.967298604935724,target_limit,8,0.002435238504337688,-0.005622980336683196,0.0031669319924984007,short
HYPE_5M_MS_R11999,2025-12-13 09:25:00+00:00,2025-12-13 09:30:00+00:00,2025-12-13 11:35:00+00:00,-1,27.951975314,28.782933872292617,stop_market,26,-0.030569729706392115,-0.0339015500006863,-0.0005375178616615628,short
HYPE_5M_MS_R11999,2025-12-14 09:45:00+00:00,2025-12-14 09:50:00+00:00,2025-12-14 10:10:00+00:00,-1,28.981869051,28.887295184057823,target_limit,5,0.002435238504337688,-0.0033865520763985005,0.00603373960086151,short
HYPE_5M_MS_R11999,2025-12-14 10:10:00+00:00,2025-12-14 10:15:00+00:00,2025-12-14 10:15:00+00:00,-1,28.856004249,28.761841105086628,target_limit,1,0.0024352385043377995,-0.0027710426869496244,0.0036389046831957206,short
HYPE_5M_MS_R11999,2025-12-14 10:40:00+00:00,2025-12-14 10:45:00+00:00,2025-12-14 11:30:00+00:00,-1,29.020827204,28.926126208501287,target_limit,10,0.002435238504337688,-0.005899439359460038,0.009504456990873766,short
HYPE_5M_MS_R11999,2025-12-14 14:40:00+00:00,2025-12-14 14:45:00+00:00,2025-12-14 15:00:00+00:00,-1,28.920934504,28.826559479159073,target_limit,4,0.002435238504337688,-0.004324130279958164,0.0039049396548503923,short
HYPE_5M_MS_R11999,2025-12-14 15:00:00+00:00,2025-12-14 15:05:00+00:00,2025-12-14 15:10:00+00:00,-1,28.833028928,28.73894075733792,target_limit,2,0.002435238504337577,-0.0037431729368968695,0.0031571059782623534,short
HYPE_5M_MS_R11999,2025-12-14 15:15:00+00:00,2025-12-14 15:20:00+00:00,2025-12-14 18:20:00+00:00,-1,28.706165198999997,29.085319448,time_open,37,-0.014042911652850864,-0.0157017885867803,0.0029667912244497607,short
HYPE_5M_MS_R11999,2025-12-14 23:50:00+00:00,2025-12-14 23:55:00+00:00,2025-12-14 23:55:00+00:00,-1,28.922932358,28.828550813745913,target_limit,1,0.0024352385043377995,-0.0015579631583839831,0.006082798100218834,short
HYPE_5M_MS_R11999,2025-12-15 00:00:00+00:00,2025-12-15 00:05:00+00:00,2025-12-15 00:10:00+00:00,-1,28.806057899,28.712057740415517,target_limit,2,0.002435238504337688,-0.003467564325533316,0.004827383860976808,short
HYPE_5M_MS_R11999,2025-12-15 00:30:00+00:00,2025-12-15 00:35:00+00:00,2025-12-15 00:40:00+00:00,-1,28.844017125,28.749893097565565,target_limit,2,0.002435238504337688,-0.0014888138765876285,0.008945256268634294,short
HYPE_5M_MS_R11999,2025-12-15 13:55:00+00:00,2025-12-15 14:00:00+00:00,2025-12-15 14:30:00+00:00,-1,28.665209192000003,28.571668652042995,target_limit,7,0.002435238504337688,-0.010873011919526403,0.003216763268057199,short
HYPE_5M_MS_R11999,2025-12-15 15:15:00+00:00,2025-12-15 15:20:00+00:00,2025-12-15 15:20:00+00:00,-1,28.110804707,28.01907330419368,target_limit,1,0.002435238504337688,-0.006148943722225978,0.008352827656389672,short
HYPE_5M_MS_R11999,2025-12-15 15:45:00+00:00,2025-12-15 15:50:00+00:00,2025-12-15 15:50:00+00:00,-1,27.754187767999998,27.663620080441955,target_limit,1,0.0024352385043377995,-0.0025337012370976334,0.009662965828501457,short
HYPE_5M_MS_R11999,2025-12-15 16:20:00+00:00,2025-12-15 16:25:00+00:00,2025-12-15 16:30:00+00:00,-1,27.832104074,27.74128212932889,target_limit,2,0.002435238504337688,-0.008531041064258298,0.005177620549882134,short
HYPE_5M_MS_R11999,2025-12-16 00:55:00+00:00,2025-12-16 01:00:00+00:00,2025-12-16 01:45:00+00:00,-1,27.247731779000002,27.158816762676913,target_limit,10,0.002435238504337688,-0.006039651392375515,0.004430892816298604,short
HYPE_5M_MS_R11999,2025-12-16 02:05:00+00:00,2025-12-16 02:10:00+00:00,2025-12-16 03:10:00+00:00,-1,26.910094453,26.822281217500212,target_limit,13,0.0024352385043377995,-0.010964811831383885,0.009628151006772612,short
HYPE_5M_MS_R11999,2025-12-16 03:10:00+00:00,2025-12-16 03:15:00+00:00,2025-12-16 03:25:00+00:00,-1,26.653370214,26.566394723090713,target_limit,3,0.002435238504337577,-0.008429774757505741,0.005679214777892905,short
HYPE_5M_MS_R11999,2025-12-16 03:45:00+00:00,2025-12-16 03:50:00+00:00,2025-12-16 04:20:00+00:00,-1,26.589438886,26.502672016311692,target_limit,7,0.002435238504337688,-0.007318196010770676,0.007086982422153221,short
HYPE_5M_MS_R11999,2025-12-16 04:40:00+00:00,2025-12-16 04:45:00+00:00,2025-12-16 04:45:00+00:00,-1,26.183874524,26.098431095182285,target_limit,1,0.0024352385043377995,-0.0025963657774119723,0.005723924618666665,short
HYPE_5M_MS_R11999,2025-12-16 16:50:00+00:00,2025-12-16 16:55:00+00:00,2025-12-16 16:55:00+00:00,-1,26.868139519,26.78046319117648,target_limit,1,0.0024352385043377995,-0.0016376890898182211,0.007635047408285689,short
HYPE_5M_MS_R11999,2025-12-16 17:05:00+00:00,2025-12-16 17:10:00+00:00,2025-12-16 17:20:00+00:00,-1,26.670351973000002,26.58332106707889,target_limit,3,0.002435238504337688,-0.0044134097004058384,0.0046250598089173645,short
HYPE_5M_MS_R11999,2025-12-16 17:35:00+00:00,2025-12-16 17:40:00+00:00,2025-12-16 17:40:00+00:00,-1,26.379664216000002,26.293581884693033,target_limit,1,0.0024352385043377995,-0.0031567653576876223,0.005294389453042947,short
HYPE_5M_MS_R11999,2025-12-16 19:00:00+00:00,2025-12-16 19:05:00+00:00,2025-12-16 19:10:00+00:00,-1,26.679342316,26.59228207271969,target_limit,2,0.002435238504337688,-0.004487388543551033,0.00507292550157179,short
HYPE_5M_MS_R11999,2025-12-16 20:55:00+00:00,2025-12-16 21:00:00+00:00,2025-12-16 23:05:00+00:00,-1,26.638386309,26.55145971368938,target_limit,26,0.0024352385043377995,-0.012375359203923091,0.005044836704488964,short
HYPE_5M_MS_R11999,2025-12-17 02:05:00+00:00,2025-12-17 02:10:00+00:00,2025-12-17 03:00:00+00:00,-1,26.26179083,27.042503448737502,stop_market,11,-0.030569729706392115,-0.0803105520207872,0.002352879527523055,short
HYPE_5M_MS_R11999,2025-12-17 18:30:00+00:00,2025-12-17 18:35:00+00:00,2025-12-17 18:35:00+00:00,-1,25.288835931999998,25.206313200276007,target_limit,1,0.002435238504337688,-0.0014888138765876285,0.005964526497209466,short
HYPE_5M_MS_R11999,2025-12-17 18:45:00+00:00,2025-12-17 18:50:00+00:00,2025-12-17 18:55:00+00:00,-1,24.962186803,24.88072999532696,target_limit,2,0.002435238504337577,-0.005895479080566327,0.005455724054738376,short
HYPE_5M_MS_R11999,2025-12-17 19:25:00+00:00,2025-12-17 19:30:00+00:00,2025-12-17 19:30:00+00:00,-1,24.81334668,24.73237556860705,target_limit,1,0.002435238504337577,-0.0035038584670983456,0.003238042857989787,short
HYPE_5M_MS_R11999,2025-12-17 20:05:00+00:00,2025-12-17 20:10:00+00:00,2025-12-17 23:10:00+00:00,-1,24.511670726000002,24.731469168,time_open,37,-0.009800134377854477,-0.021152916148030623,0.001536848565774962,short
HYPE_5M_MS_R11999,2025-12-18 00:05:00+00:00,2025-12-18 00:10:00+00:00,2025-12-18 03:10:00+00:00,-1,24.19401194,24.349570016,time_open,37,-0.007261599347996018,-0.024552371974509338,0.0028111063253446478,short
HYPE_5M_MS_R11999,2025-12-18 06:40:00+00:00,2025-12-18 06:45:00+00:00,2025-12-18 07:40:00+00:00,-1,24.143066663,24.064282814720762,target_limit,12,0.0024352385043377995,-0.014701716961881288,0.0071683794530224,short
HYPE_5M_MS_R11999,2025-12-18 08:10:00+00:00,2025-12-18 08:15:00+00:00,2025-12-18 09:15:00+00:00,-1,23.895332767,23.817357325952063,target_limit,13,0.002435238504337688,-0.016428969909611194,0.0067516434515949575,short
HYPE_5M_MS_R11999,2025-12-18 09:15:00+00:00,2025-12-18 09:20:00+00:00,2025-12-18 09:45:00+00:00,-1,23.721519469,24.426714697495992,stop_market,6,-0.030569729706392337,-0.030492014995263675,0.0027620266520289594,short
HYPE_5M_MS_R11999,2025-12-18 10:05:00+00:00,2025-12-18 10:10:00+00:00,2025-12-18 10:15:00+00:00,-1,24.338856354999997,24.25943360423151,target_limit,2,0.002435238504337688,-0.004775739064572863,0.003979494910823944,short
