ts,outer_break_mid_exit_k1,outer_break_mid_exit_k2,compression_expansion_break_k1,compression_expansion_break_k2,trend_pullback_mid_reclaim_k1,trend_pullback_mid_reclaim_k2
2025-08-17 14:30:00+00:00,0.40440739060762604,0.3827977539904657,0.9739119795689593,1.007849003999107,0.8328482534286173,0.7181805403828624
2025-08-17 14:45:00+00:00,0.40440739060762604,0.3827977539904657,0.9739119795689593,1.007849003999107,0.8307630420928125,0.7181805403828624
2025-08-17 15:00:00+00:00,0.40440739060762604,0.3827977539904657,0.9739119795689593,1.007849003999107,0.8295296597705276,0.7165341727805598
2025-08-17 15:15:00+00:00,0.40440739060762604,0.3827977539904657,0.9739119795689593,1.007849003999107,0.8295296597705276,0.715531311552336
2025-08-17 15:30:00+00:00,0.40440739060762604,0.3827977539904657,0.9739119795689593,1.007849003999107,0.8295296597705276,0.715531311552336
2025-08-17 15:45:00+00:00,0.40440739060762604,0.3827977539904657,0.9739119795689593,1.007849003999107,0.8295296597705276,0.715531311552336
2025-08-17 16:00:00+00:00,0.40440739060762604,0.3827977539904657,0.9739119795689593,1.007849003999107,0.8295296597705276,0.715531311552336
2025-08-17 16:15:00+00:00,0.40440739060762604,0.3827977539904657,0.9739119795689593,1.007849003999107,0.8295296597705276,0.715531311552336
2025-08-17 16:30:00+00:00,0.40440739060762604,0.3827977539904657,0.9739119795689593,1.007849003999107,0.8295296597705276,0.715531311552336
2025-08-17 16:45:00+00:00,0.40440739060762604,0.3827977539904657,0.9739119795689593,1.007849003999107,0.8295296597705276,0.715531311552336
2025-08-17 17:00:00+00:00,0.40440739060762604,0.3827977539904657,0.9739119795689593,1.007849003999107,0.8295296597705276,0.715531311552336
2025-08-17 17:15:00+00:00,0.40440739060762604,0.3827977539904657,0.9739119795689593,1.007849003999107,0.8295296597705276,0.715531311552336
2025-08-17 17:30:00+00:00,0.40440739060762604,0.3827977539904657,0.9739119795689593,1.007849003999107,0.8295296597705276,0.715531311552336
2025-08-17 17:45:00+00:00,0.40440739060762604,0.3827977539904657,0.9739119795689593,1.007849003999107,0.8295296597705276,0.715531311552336
2025-08-17 18:00:00+00:00,0.40440739060762604,0.3827977539904657,0.9739119795689593,1.007849003999107,0.8295296597705276,0.715531311552336
2025-08-17 18:15:00+00:00,0.40440739060762604,0.3827977539904657,0.9739119795689593,1.007849003999107,0.8295296597705276,0.715531311552336
2025-08-17 18:30:00+00:00,0.40440739060762604,0.3827977539904657,0.9739119795689593,1.007849003999107,0.8295296597705276,0.715531311552336
2025-08-17 18:45:00+00:00,0.40440739060762604,0.3827977539904657,0.9739119795689593,1.007849003999107,0.8295296597705276,0.715531311552336
2025-08-17 19:00:00+00:00,0.40440739060762604,0.3827977539904657,0.9739119795689593,1.007849003999107,0.8295296597705276,0.715531311552336
2025-08-17 19:15:00+00:00,0.40440739060762604,0.3827977539904657,0.9739119795689593,1.007849003999107,0.8295296597705276,0.715531311552336
2025-08-17 19:30:00+00:00,0.40440739060762604,0.3827977539904657,0.9739119795689593,1.007849003999107,0.8295296597705276,0.715531311552336
2025-08-17 19:45:00+00:00,0.40526437083730943,0.3827977539904657,0.9759757977170114,1.007849003999107,0.8295296597705276,0.715531311552336
2025-08-17 20:00:00+00:00,0.4043797259179885,0.38140774200416466,0.9738453562250866,1.0041893111682678,0.8295296597705276,0.715531311552336
2025-08-17 20:15:00+00:00,0.40374998719181093,0.38081377744508915,0.9723287912372378,1.0026254916760302,0.8295296597705276,0.715531311552336
2025-08-17 20:30:00+00:00,0.4035756037481138,0.3806493003676283,0.971908833222623,1.0021924482295324,0.8295296597705276,0.715531311552336
2025-08-17 20:45:00+00:00,0.40508271809963187,0.3820707986399505,0.975538333463255,1.0059350397233742,0.8295296597705276,0.715531311552336
2025-08-17 21:00:00+00:00,0.4036784055978239,0.3807462622548316,0.9721564052385648,1.0024477343184006,0.8295296597705276,0.715531311552336
2025-08-17 21:15:00+00:00,0.40327745539685445,0.3803680892134885,0.9711908190178282,1.0014520614883389,0.8295296597705276,0.715531311552336
2025-08-17 21:30:00+00:00,0.4025554374758911,0.3796870876516619,0.9694520231426265,0.9996590866376404,0.8295296597705276,0.715531311552336
2025-08-17 21:45:00+00:00,0.4031015162959459,0.38020214485251586,0.9707671145998849,1.001015154904687,0.8295296597705276,0.715531311552336
2025-08-17 22:00:00+00:00,0.4015805096905471,0.3787675435167994,0.9671041584116319,0.9972380650125307,0.8295296597705276,0.715531311552336
2025-08-17 22:15:00+00:00,0.40031246967412515,0.3775715382563069,0.9640504076858832,0.9940891627580125,0.8295296597705276,0.715531311552336
2025-08-17 22:30:00+00:00,0.3994210006082356,0.37673071172200023,0.9619035319787392,0.9918753927546543,0.8295296597705276,0.715531311552336
2025-08-17 22:45:00+00:00,0.3988619709757843,0.37620343941787415,0.9605572517953819,0.990487163954955,0.8295296597705276,0.715531311552336
2025-08-17 23:00:00+00:00,0.3988619709757843,0.37620343941787415,0.9605572517953819,0.990487163954955,0.8314792973568428,0.715531311552336
2025-08-17 23:15:00+00:00,0.3988619709757843,0.37620343941787415,0.9605572517953819,0.990487163954955,0.8340383559523279,0.7166538957673735
2025-08-17 23:30:00+00:00,0.3988619709757843,0.37620343941787415,0.9605572517953819,0.990487163954955,0.8344524941687983,0.7170097472268435
2025-08-17 23:45:00+00:00,0.3988619709757843,0.37620343941787415,0.9605572517953819,0.990487163954955,0.8390846364458654,0.7209899512365481
2025-08-18 00:00:00+00:00,0.3982257380636926,0.37620343941787415,0.9605572517953819,0.990487163954955,0.8389443303408769,0.7208693921327342
2025-08-18 00:15:00+00:00,0.3992721075383008,0.3766484688334925,0.9605572517953819,0.990487163954955,0.841148722609525,0.7227635332065249
2025-08-18 00:30:00+00:00,0.4003326835821875,0.3776489502983118,0.9605572517953819,0.990487163954955,0.8433830439350135,0.724683391053445
2025-08-18 00:45:00+00:00,0.40013167387357546,0.37745933024336686,0.9605572517953819,0.990487163954955,0.8429595756875731,0.7243195226928401
2025-08-18 01:00:00+00:00,0.4014238293990673,0.3786782693853267,0.9605572517953819,0.990487163954955,0.8456817667676901,0.7266585863925682
2025-08-18 01:15:00+00:00,0.40427093155583144,0.3813640484510604,0.9605572517953819,0.990487163954955,0.8516797723811207,0.7318124190179173
2025-08-18 01:30:00+00:00,0.40558112660276263,0.3826000049553662,0.9605572517953819,0.990487163954955,0.8544399674192621,0.734184137911952
2025-08-18 01:45:00+00:00,0.4059220189256686,0.38292158156699396,0.9605572517953819,0.990487163954955,0.8551581271317641,0.7348012221888016
2025-08-18 02:00:00+00:00,0.40743165740837983,0.3843456806018878,0.9605572517953819,0.990487163954955,0.8583384907418441,0.7375339741717942
2025-08-18 02:15:00+00:00,0.41032862730885045,0.38707850179492415,0.9605572517953819,0.990487163954955,0.8644415530024238,0.7427780775321979
2025-08-18 02:30:00+00:00,0.40985112728378476,0.3866280579749994,0.9605572517953819,0.990487163954955,0.8634356011000823,0.7419137055945975
2025-08-18 02:45:00+00:00,0.4123430133427782,0.38897874827093337,0.9605572517953819,0.990487163954955,0.868685271026524,0.7464245250040735
2025-08-18 03:00:00+00:00,0.411916435616167,0.3885763413796602,0.9605572517953819,0.990487163954955,0.8677865974075604,0.7456523327596074
2025-08-18 03:15:00+00:00,0.4157384456341284,0.39218178787580277,0.9605572517953819,0.990487163954955,0.8758384467196254,0.7525709464377931
2025-08-18 03:30:00+00:00,0.4161721153810369,0.39259088493785294,0.9605572517953819,0.990487163954955,0.8767520611363587,0.7533559766780793
2025-08-18 03:45:00+00:00,0.41521793887024316,0.39169077417378495,0.9605572517953819,0.990487163954955,0.874741892286482,0.7516287235761887
2025-08-18 04:00:00+00:00,0.4155866677850199,0.39203861009455976,0.9605572517953819,0.990487163954955,0.875518695498622,0.7522961977328048
2025-08-18 04:15:00+00:00,0.4143243454193659,0.3908478136997672,0.9605572517953819,0.990487163954955,0.8728593540987487,0.7500111381059983
2025-08-18 04:30:00+00:00,0.41664643440612303,0.3930383280002766,0.9605572517953819,0.990487163954955,0.8777513116087259,0.7542145903602421
2025-08-18 04:45:00+00:00,0.41515983174711296,0.3916359595284789,0.9605572517953819,0.990487163954955,0.8746194776938455,0.7515235378924779
2025-08-18 05:00:00+00:00,0.41476496970464416,0.39126347124069616,0.9605572517953819,0.990487163954955,0.8737876196793265,0.7508087574719184
2025-08-18 05:15:00+00:00,0.41867793530195735,0.3949547195723487,0.9605572517953819,0.990487163954955,0.882031085605579,0.757892019205042
2025-08-18 05:30:00+00:00,0.4204374077141527,0.39661449639496227,0.9605572517953819,0.990487163954955,0.8857377757150123,0.7610770212956168
2025-08-18 05:45:00+00:00,0.418094144180333,0.39440400734395364,0.9605572517953819,0.990487163954955,0.880801209671463,0.7568352388145426
2025-08-18 06:00:00+00:00,0.4235202228710844,0.3995226324421155,0.9605572517953819,0.990487163954955,0.8922323591891298,0.7666575422811275
2025-08-18 06:15:00+00:00,0.424694656173865,0.40063051976228586,0.9605572517953819,0.990487163954955,0.8947065442217751,0.7687835048700662
2025-08-18 06:30:00+00:00,0.4254721247245842,0.4013639352292465,0.9605572517953819,0.990487163954955,0.8963444414501553,0.77019088070741
2025-08-18 06:45:00+00:00,0.4211359143298287,0.3972734240843681,0.9605572517953819,0.990487163954955,0.8872093234049641,0.7623414600079196
2025-08-18 07:00:00+00:00,0.4204100515368257,0.39658869027901067,0.9605572517953819,0.990487163954955,0.8856801443073089,0.7610275010636582
2025-08-18 07:15:00+00:00,0.4194069855027384,0.3956424601799256,0.9605572517953819,0.990487163954955,0.8835669796325524,0.7592117480041565
2025-08-18 07:30:00+00:00,0.42046287016172956,0.39663851608407025,0.9605572517953819,0.990487163954955,0.8857914175919412,0.7611231134924602
2025-08-18 07:45:00+00:00,0.4205786390266985,0.3967477252296777,0.9605572517953819,0.990487163954955,0.8860353084900232,0.7613326786293694
2025-08-18 08:00:00+00:00,0.4195088561232702,0.39573855858629564,0.9605572517953819,0.990487163954955,0.8837815910234157,0.759396154498463
2025-08-18 08:15:00+00:00,0.4167719267213122,0.39315670964395755,0.9605572517953819,0.990487163954955,0.8780156869523215,0.75444175691509
2025-08-18 08:30:00+00:00,0.4179188575847223,0.39423865287366305,0.9605572517953819,0.990487163954955,0.8804319324462202,0.7565179345080925
2025-08-18 08:45:00+00:00,0.42066380903027056,0.39682806931289893,0.9605572517953819,0.990487163954955,0.8862147366002183,0.761486853618162
2025-08-18 09:00:00+00:00,0.42192889073327716,0.39802146869490057,0.9605572517953819,0.990487163954955,0.8888798911111143,0.7637769082054894
2025-08-18 09:15:00+00:00,0.4239982649699897,0.39997358762077995,0.9605572517953819,0.990487163954955,0.8932394530813801,0.7675228954823728
2025-08-18 09:30:00+00:00,0.4223892378630136,0.3984557315403975,0.9605572517953819,0.990487163954955,0.8898497069154844,0.7646102299219528
2025-08-18 09:45:00+00:00,0.42398609897434447,0.3999621109772952,0.9605572517953819,0.990487163954955,0.8932138229121219,0.767500872561584
2025-08-18 10:00:00+00:00,0.42481021116228057,0.4007395271500575,0.9605572517953819,0.990487163954955,0.8949499845449576,0.7689926828470147
2025-08-18 10:15:00+00:00,0.42524357036869664,0.40114833126752486,0.9605572517953819,0.990487163954955,0.8958629447443449,0.7697771509459961
2025-08-18 10:30:00+00:00,0.4213156335647898,0.39744296003088186,0.9605572517953819,0.990487163954955,0.8875879388956575,0.7626667882910457
2025-08-18 10:45:00+00:00,0.422865799166831,0.39890528982909135,0.9605572517953819,0.990487163954955,0.8908536812086616,0.7654729025836126
2025-08-18 11:00:00+00:00,0.4236758869046985,0.3996694762080743,0.9605572517953819,0.990487163954955,0.8925602974561878,0.7669393257686387
2025-08-18 11:15:00+00:00,0.42433232342442684,0.4002887175860069,0.9605572517953819,0.990487163954955,0.8939432158459749,0.768127609070595
2025-08-18 11:30:00+00:00,0.4250792489520407,0.4009933206649521,0.9605572517953819,0.990487163954955,0.8955167679213013,0.7694796958384605
2025-08-18 11:45:00+00:00,0.42505952369686895,0.400974713086267,0.9605572517953819,0.990487163954955,0.8954752126188457,0.7694439891240366
2025-08-18 12:00:00+00:00,0.4224081190126577,0.39847354284243686,0.9605572517953819,0.990487163954955,0.8898894839362297,0.7646444086340894
2025-08-18 12:15:00+00:00,0.4221841228229246,0.39826223877111655,0.9605572517953819,0.990487163954955,0.8894175899438719,0.7642389300783385
2025-08-18 12:30:00+00:00,0.4187985556106844,0.39506850526820503,0.9605572517953819,0.990487163954955,0.8822851970666374,0.7581103664395871
2025-08-18 12:45:00+00:00,0.41853048777150426,0.39481562674435017,0.9605572517953819,0.990487163954955,0.881720457090461,0.7576251092555091
2025-08-18 13:00:00+00:00,0.42146589990130984,0.3975847119451752,0.9605572517953819,0.990487163954955,0.8879045058048621,0.7629388008515394
2025-08-18 13:15:00+00:00,0.41816903101907255,0.39447465092915407,0.9605572517953819,0.990487163954955,0.8809589741823233,0.7569707991883732
2025-08-18 13:30:00+00:00,0.42092786790902825,0.39707716603287563,0.9605572517953819,0.990487163954955,0.8867710308776477,0.7619648537703944
2025-08-18 13:45:00+00:00,0.424564895171042,0.40050811130423236,0.9605572517953819,0.990487163954955,0.894433176010702,0.7685486111244173
2025-08-18 14:00:00+00:00,0.422232445468781,0.398307823349223,0.9605572517953819,0.990487163954955,0.8895193915249686,0.7643264038727601
2025-08-18 14:15:00+00:00,0.4196431970077373,0.3958652874197928,0.9605572517953819,0.990487163954955,0.8840646076960814,0.7596393387592172
2025-08-18 14:30:00+00:00,0.4205951177396706,0.3967632702224086,0.9605572517953819,0.990487163954955,0.8860700242843526,0.7613625084436377
2025-08-18 14:45:00+00:00,0.4179678471162737,0.3942848665502494,0.9605572517953819,0.990487163954955,0.8805351389590413,0.7566066155009435
2025-08-18 15:00:00+00:00,0.42008554069989196,0.3962825669422103,0.9605572517953819,0.990487163954955,0.8849964955604863,0.7604400706004784
2025-08-18 15:15:00+00:00,0.41996990491312314,0.3961734833342985,0.9605572517953819,0.990487163954955,0.8847528850189731,0.7602307463621152
2025-08-18 15:30:00+00:00,0.417735510152314,0.3940656943113761,0.9605572517953819,0.990487163954955,0.8800456734122126,0.7561860384513688
2025-08-18 15:45:00+00:00,0.4142573984408857,0.3907846600848226,0.9605572517953819,0.990487163954955,0.8727183165347214,0.7498899504903589
2025-08-18 16:00:00+00:00,0.41313470634779814,0.3897255822032244,0.9605572517953819,0.990487163954955,0.8703531349902183,0.7478576499900661
2025-08-18 16:15:00+00:00,0.4158190333738144,0.39225780933632154,0.9605572517953819,0.990487163954955,0.8760082213495457,0.7527168265991387
2025-08-18 16:30:00+00:00,0.41680105257291683,0.393184185160537,0.9605572517953819,0.990487163954955,0.8780770465424597,0.7544944806165856
2025-08-18 16:45:00+00:00,0.4156436144645724,0.392092330049582,0.9605572517953819,0.990487163954955,0.8756386653784558,0.7523992827781675
2025-08-18 17:00:00+00:00,0.4135679909216781,0.3901343159169998,0.9605572517953819,0.990487163954955,0.8712659379608355,0.7486419829890131
2025-08-18 17:15:00+00:00,0.41206410731832654,0.3887156456773016,0.9605572517953819,0.990487163954955,0.8680976981864325,0.7459196485054167
2025-08-18 17:30:00+00:00,0.4127225048252939,0.3893367369286088,0.9605572517953819,0.990487163954955,0.8694847477987115,0.7471114815921905
2025-08-18 17:45:00+00:00,0.41450865879636245,0.3910216834740905,0.9605572517953819,0.990487163954955,0.8732476480934789,0.750344782718432
2025-08-18 18:00:00+00:00,0.41411454103960044,0.39064989729914396,0.9605572517953819,0.990487163954955,0.8724173580697103,0.749631349606029
2025-08-18 18:15:00+00:00,0.4155287962854895,0.3919840177219004,0.9605572517953819,0.990487163954955,0.8753967772955056,0.7521914385756211
2025-08-18 18:30:00+00:00,0.4157362589198005,0.39217972506553417,0.9605572517953819,0.990487163954955,0.8758338399566461,0.7525669880411407
2025-08-18 18:45:00+00:00,0.41519820509030986,0.39167215855337,0.9605572517953819,0.990487163954955,0.8747003190248644,0.7515930014302161
2025-08-18 19:00:00+00:00,0.4189266000474689,0.39518929442463985,0.9605572517953819,0.990487163954955,0.8825549489786918,0.7583421528523879
2025-08-18 19:15:00+00:00,0.41853358376478933,0.39481854731182353,0.9605572517953819,0.990487163954955,0.8817269794363691,0.7576307136315805
2025-08-18 19:30:00+00:00,0.41988264272855197,0.3960911656176704,0.9605572517953819,0.990487163954955,0.8845690492996766,0.7600727841011774
2025-08-18 19:45:00+00:00,0.42010412521330665,0.39630009841608355,0.9605572517953819,0.990487163954955,0.8850356476560718,0.7604737123408474
2025-08-18 20:00:00+00:00,0.4189586517417158,0.3952195299991608,0.9605572517953819,0.990487163954955,0.882622472457453,0.7584001729227654
2025-08-18 20:15:00+00:00,0.41814376225639405,0.3944508139503306,0.9605572517953819,0.990487163954955,0.880905740342424,0.7569250576004974
2025-08-18 20:30:00+00:00,0.4209704774993459,0.39711736126977737,0.9605572517953819,0.990487163954955,0.8868607967335388,0.7620419857750222
2025-08-18 20:45:00+00:00,0.41998314733827596,0.3961859754144194,0.9605572517953819,0.990487163954955,0.8847807829081348,0.7602547178387369
2025-08-18 21:00:00+00:00,0.4191064161397124,0.3953589217402885,0.9605572517953819,0.990487163954955,0.8829337685191496,0.7586676564668492
2025-08-18 21:15:00+00:00,0.41708202555743834,0.3934492375957197,0.9605572517953819,0.990487163954955,0.8786689738585829,0.7550030987323872
2025-08-18 21:30:00+00:00,0.4186308561530975,0.39491030803195476,0.9605572517953819,0.990487163954955,0.8819319037063742,0.7578067963925089
