label,family,parameter,value,slice,name,signal_name,signal_kind,exit_name,exit_kind,filter_name,exposure,final_equity,total_return_pct,annual_return_pct,annual_equity_multiple,max_drawdown_pct,win_rate_pct,trades,trades_per_day,profit_factor,avg_trade_pct,median_trade_pct,worst_trade_pct,stop_trades,tp_trades,trail_trades,max_hold_trades,score,target_return_pass,target_equity_multiple_pass,target_drawdown_pass,target_win_rate_pass,frequency_preference_pass,meets_core_target,meets_full_preference,start_ts,end_ts
rsi7_30_60__fixed_tp0p9_sl2p8_hold16__baseline_filter__x1p25,surface_combo_grid,surface_combo,rsi7_30_60|fixed_tp0p9_sl2p8_hold16|baseline_filter|x1.25,q2,HYPE_15M_MII_rsi_reversal_w7_lo30_hi60_fixed_tp90p0_sl280p0_hold16_macd0p0_atr60p0to280p0_x1p25,rsi_reversal_w7_lo30_hi60,rsi_reversal,fixed_tp90p0_sl280p0_hold16,fixed,macd0p0_atr60p0to280p0,1.25,1.6266759864802676,62.667598648026754,515.5572418814653,6.1555724188146534,-4.586181796503075,85.22727272727273,88,0.8999440730778449,3.5519008691279734,0.5594417296936202,0.937500000000001,-3.687500000000003,3,72,0,13,1.1393259071210542,False,False,True,True,True,False,False,2025-09-05 05:18:45+00:00,2025-12-12 00:07:30+00:00
rsi7_30_60__fixed_tp0p9_sl2p8_hold16__baseline_filter__x1p25,surface_combo_grid,surface_combo,rsi7_30_60|fixed_tp0p9_sl2p8_hold16|baseline_filter|x1.25,q3,HYPE_15M_MII_rsi_reversal_w7_lo30_hi60_fixed_tp90p0_sl280p0_hold16_macd0p0_atr60p0to280p0_x1p25,rsi_reversal_w7_lo30_hi60,rsi_reversal,fixed_tp90p0_sl280p0_hold16,fixed,macd0p0_atr60p0to280p0,1.25,1.1396341705929316,13.96341705929316,62.94267944803358,1.6294267944803358,-15.862366612099477,77.0,100,1.022663719406642,1.2580837978806108,0.142900990244362,0.937500000000001,-3.687500000000003,11,74,0,15,-0.8374526935291222,False,False,True,True,True,False,False,2025-12-12 00:07:30+00:00,2026-03-19 18:56:15+00:00
rsi7_30_60__fixed_tp0p9_sl2p8_hold16__baseline_filter__x1p25,surface_combo_grid,surface_combo,rsi7_30_60|fixed_tp0p9_sl2p8_hold16|baseline_filter|x1.25,q4,HYPE_15M_MII_rsi_reversal_w7_lo30_hi60_fixed_tp90p0_sl280p0_hold16_macd0p0_atr60p0to280p0_x1p25,rsi_reversal_w7_lo30_hi60,rsi_reversal,fixed_tp90p0_sl280p0_hold16,fixed,macd0p0_atr60p0to280p0,1.25,0.9909645893229401,-0.903541067705993,-3.3334905591194675,0.9666650944088053,-12.938832453745608,71.91011235955057,89,0.9101707102719113,1.004966787085127,0.003296118994575293,0.937500000000001,-3.687500000000003,11,63,0,15,-1.4475238696517232,False,False,True,True,True,False,False,2026-03-19 18:56:15+00:00,2026-06-25 13:45:00+00:00
rsi7_30_60__fixed_tp0p9_sl2p8_hold16__baseline_filter__x1p5,surface_combo_grid,surface_combo,rsi7_30_60|fixed_tp0p9_sl2p8_hold16|baseline_filter|x1.5,full,HYPE_15M_MII_rsi_reversal_w7_lo30_hi60_fixed_tp90p0_sl280p0_hold16_macd0p0_atr60p0to280p0_x1p5,rsi_reversal_w7_lo30_hi60,rsi_reversal,fixed_tp90p0_sl280p0_hold16,fixed,macd0p0_atr60p0to280p0,1.5,2.5754963214533837,157.54963214533836,141.9190557769408,2.419190557769408,-18.877695407964023,76.90217391304348,368,0.9408506218541106,1.4753990212022208,0.2720472776875018,1.1250000000000013,-4.425000000000004,30,274,0,64,-0.39440315521524383,False,False,True,True,True,False,False,2025-05-30 10:30:00+00:00,2026-06-25 13:45:00+00:00
rsi7_30_60__fixed_tp0p9_sl2p8_hold16__baseline_filter__x1p5,surface_combo_grid,surface_combo,rsi7_30_60|fixed_tp0p9_sl2p8_hold16|baseline_filter|x1.5,first_half,HYPE_15M_MII_rsi_reversal_w7_lo30_hi60_fixed_tp90p0_sl280p0_hold16_macd0p0_atr60p0to280p0_x1p5,rsi_reversal_w7_lo30_hi60,rsi_reversal,fixed_tp90p0_sl280p0_hold16,fixed,macd0p0_atr60p0to280p0,1.5,2.2389509585227674,123.89509585227674,350.5646626004774,4.505646626004774,-14.793319825703144,79.3296089385475,179,0.9152840288689446,2.1275450881909275,0.4615265578271316,1.1250000000000013,-4.425000000000004,8,137,0,34,0.5012589696732228,False,False,True,True,True,False,False,2025-05-30 10:30:00+00:00,2025-12-12 00:07:30+00:00
rsi7_30_60__fixed_tp0p9_sl2p8_hold16__baseline_filter__x1p5,surface_combo_grid,surface_combo,rsi7_30_60|fixed_tp0p9_sl2p8_hold16|baseline_filter|x1.5,second_half,HYPE_15M_MII_rsi_reversal_w7_lo30_hi60_fixed_tp90p0_sl280p0_hold16_macd0p0_atr60p0to280p0_x1p5,rsi_reversal_w7_lo30_hi60,rsi_reversal,fixed_tp90p0_sl280p0_hold16,fixed,macd0p0_atr60p0to280p0,1.5,1.150313860895224,15.031386089522393,29.892187306090623,1.2989218730609062,-18.877695407964,74.60317460317461,189,0.9664172148392767,1.127440704159782,0.0925933562854185,1.1250000000000013,-4.425000000000004,22,137,0,30,-1.1513184287720613,False,False,True,True,True,False,False,2025-12-12 00:07:30+00:00,2026-06-25 13:45:00+00:00
rsi7_30_60__fixed_tp0p9_sl2p8_hold16__baseline_filter__x1p5,surface_combo_grid,surface_combo,rsi7_30_60|fixed_tp0p9_sl2p8_hold16|baseline_filter|x1.5,last_90d,HYPE_15M_MII_rsi_reversal_w7_lo30_hi60_fixed_tp90p0_sl280p0_hold16_macd0p0_atr60p0to280p0_x1p5,rsi_reversal_w7_lo30_hi60,rsi_reversal,fixed_tp90p0_sl280p0_hold16,fixed,macd0p0_atr60p0to280p0,1.5,0.9867668643199604,-1.3233135680039587,-5.2627562051493,0.947372437948507,-15.547764813126541,71.42857142857143,84,0.9333333333333333,1.0041688751451963,0.0032979227216746046,1.1250000000000013,-4.425000000000004,10,59,0,15,-1.5005176712732078,False,False,True,True,True,False,False,2026-03-27 13:45:00+00:00,2026-06-25 13:45:00+00:00
rsi7_30_60__fixed_tp0p9_sl2p8_hold16__baseline_filter__x1p5,surface_combo_grid,surface_combo,rsi7_30_60|fixed_tp0p9_sl2p8_hold16|baseline_filter|x1.5,is_2025_05_30_to_2026_03_01,HYPE_15M_MII_rsi_reversal_w7_lo30_hi60_fixed_tp90p0_sl280p0_hold16_macd0p0_atr60p0to280p0_x1p5,rsi_reversal_w7_lo30_hi60,rsi_reversal,fixed_tp90p0_sl280p0_hold16,fixed,macd0p0_atr60p0to280p0,1.5,2.2123368219105326,121.23368219105326,187.57756012232085,2.8757756012232085,-18.66807496257398,77.91164658634538,249,0.9068973366719781,1.644240936068523,0.3325698881704387,1.1250000000000013,-4.425000000000004,17,186,0,46,-0.16366431143469762,False,False,True,True,True,False,False,2025-05-30 10:30:00+00:00,2026-03-01 00:00:00+00:00
rsi7_30_60__fixed_tp0p9_sl2p8_hold16__baseline_filter__x1p5,surface_combo_grid,surface_combo,rsi7_30_60|fixed_tp0p9_sl2p8_hold16|baseline_filter|x1.5,val_2026_03_01_to_2026_06_01,HYPE_15M_MII_rsi_reversal_w7_lo30_hi60_fixed_tp90p0_sl280p0_hold16_macd0p0_atr60p0to280p0_x1p5,rsi_reversal_w7_lo30_hi60,rsi_reversal,fixed_tp90p0_sl280p0_hold16,fixed,macd0p0_atr60p0to280p0,1.5,1.144702607777472,14.470260777747201,71.00794506161611,1.7100794506161612,-14.835966631080632,74.69879518072288,83,0.9021739130434783,1.2726573217255839,0.18004116047357643,1.1250000000000013,-4.425000000000004,9,62,0,12,-0.7938239376581022,False,False,True,True,True,False,False,2026-03-01 00:00:00+00:00,2026-06-01 00:00:00+00:00
rsi7_30_60__fixed_tp0p9_sl2p8_hold16__baseline_filter__x1p5,surface_combo_grid,surface_combo,rsi7_30_60|fixed_tp0p9_sl2p8_hold16|baseline_filter|x1.5,oos_2026_06_01_to_latest,HYPE_15M_MII_rsi_reversal_w7_lo30_hi60_fixed_tp90p0_sl280p0_hold16_macd0p0_atr60p0to280p0_x1p5,rsi_reversal_w7_lo30_hi60,rsi_reversal,fixed_tp90p0_sl280p0_hold16,fixed,macd0p0_atr60p0to280p0,1.5,1.0169907760845491,1.699077608454913,28.457524876850027,1.2845752487685003,-13.905407777384681,75.0,36,1.4650275540483255,1.0866311715719639,0.06555776986818279,1.1249999999999847,-4.425000000000004,4,26,0,6,-1.1101684348975343,False,False,True,True,True,False,False,2026-06-01 00:00:00+00:00,2026-06-25 13:45:00+00:00
rsi7_30_60__fixed_tp0p9_sl2p8_hold16__baseline_filter__x1p5,surface_combo_grid,surface_combo,rsi7_30_60|fixed_tp0p9_sl2p8_hold16|baseline_filter|x1.5,q1,HYPE_15M_MII_rsi_reversal_w7_lo30_hi60_fixed_tp90p0_sl280p0_hold16_macd0p0_atr60p0to280p0_x1p5,rsi_reversal_w7_lo30_hi60,rsi_reversal,fixed_tp90p0_sl280p0_hold16,fixed,macd0p0_atr60p0to280p0,1.5,1.2505168560150561,25.051685601505614,130.49238423059873,2.3049238423059872,-14.793319825703144,73.62637362637363,91,0.9306239846600441,1.469615509325586,0.25863963951000296,1.1250000000000013,-4.425000000000004,5,65,0,21,-0.44612944207424654,False,False,True,True,True,False,False,2025-05-30 10:30:00+00:00,2025-09-05 05:18:45+00:00
rsi7_30_60__fixed_tp0p9_sl2p8_hold16__baseline_filter__x1p5,surface_combo_grid,surface_combo,rsi7_30_60|fixed_tp0p9_sl2p8_hold16|baseline_filter|x1.5,q2,HYPE_15M_MII_rsi_reversal_w7_lo30_hi60_fixed_tp90p0_sl280p0_hold16_macd0p0_atr60p0to280p0_x1p5,rsi_reversal_w7_lo30_hi60,rsi_reversal,fixed_tp90p0_sl280p0_hold16,fixed,macd0p0_atr60p0to280p0,1.5,1.7904204551528338,79.04204551528338,780.7601859034955,8.807601859034955,-5.495160313987679,85.22727272727273,88,0.8999440730778449,3.551900869127971,0.6713300756323443,1.1250000000000013,-4.425000000000004,3,72,0,13,1.7536965062365,False,False,True,True,True,False,False,2025-09-05 05:18:45+00:00,2025-12-12 00:07:30+00:00
rsi7_30_60__fixed_tp0p9_sl2p8_hold16__baseline_filter__x1p5,surface_combo_grid,surface_combo,rsi7_30_60|fixed_tp0p9_sl2p8_hold16|baseline_filter|x1.5,q3,HYPE_15M_MII_rsi_reversal_w7_lo30_hi60_fixed_tp90p0_sl280p0_hold16_macd0p0_atr60p0to280p0_x1p5,rsi_reversal_w7_lo30_hi60,rsi_reversal,fixed_tp90p0_sl280p0_hold16,fixed,macd0p0_atr60p0to280p0,1.5,1.166335112686541,16.63351126865411,77.6658151700373,1.776658151700373,-18.877695407964,77.0,100,1.022663719406642,1.2580837978806103,0.17148118829323444,1.1250000000000013,-4.425000000000004,11,74,0,15,-0.7663769820753992,False,False,True,True,True,False,False,2025-12-12 00:07:30+00:00,2026-03-19 18:56:15+00:00
rsi7_30_60__fixed_tp0p9_sl2p8_hold16__baseline_filter__x1p5,surface_combo_grid,surface_combo,rsi7_30_60|fixed_tp0p9_sl2p8_hold16|baseline_filter|x1.5,q4,HYPE_15M_MII_rsi_reversal_w7_lo30_hi60_fixed_tp90p0_sl280p0_hold16_macd0p0_atr60p0to280p0_x1p5,rsi_reversal_w7_lo30_hi60,rsi_reversal,fixed_tp90p0_sl280p0_hold16,fixed,macd0p0_atr60p0to280p0,1.5,0.9862635947275792,-1.3736405272420815,-5.035302897110494,0.9496469710288951,-15.547764813126541,71.91011235955057,89,0.9101707102719113,1.004966787085127,0.003955342793490444,1.1250000000000013,-4.425000000000004,11,63,0,15,-1.4930768003275885,False,False,True,True,True,False,False,2026-03-19 18:56:15+00:00,2026-06-25 13:45:00+00:00
rsi7_30_60__fixed_tp0p9_sl2p8_hold16__min_rvol96_0p75__x1p0,surface_combo_grid,surface_combo,rsi7_30_60|fixed_tp0p9_sl2p8_hold16|min_rvol96_0p75|x1.0,full,HYPE_15M_MII_rsi_reversal_w7_lo30_hi60_fixed_tp90p0_sl280p0_hold16_rvol0p75_macd0p0_atr60p0to280p0_x1,rsi_reversal_w7_lo30_hi60,rsi_reversal,fixed_tp90p0_sl280p0_hold16,fixed,rvol0p75_macd0p0_atr60p0to280p0,1.0,1.6172957358700801,61.72957358700801,56.66490379134564,1.5666490379134563,-11.384420491211845,79.14893617021276,235,0.6008149351514022,1.5706171395292097,0.21111908314106775,0.7500000000000009,-2.950000000000003,17,181,0,37,-1.0405285691026134,False,False,True,True,False,False,False,2025-05-30 10:30:00+00:00,2026-06-25 13:45:00+00:00
rsi7_30_60__fixed_tp0p9_sl2p8_hold16__min_rvol96_0p75__x1p0,surface_combo_grid,surface_combo,rsi7_30_60|fixed_tp0p9_sl2p8_hold16|min_rvol96_0p75|x1.0,first_half,HYPE_15M_MII_rsi_reversal_w7_lo30_hi60_fixed_tp90p0_sl280p0_hold16_rvol0p75_macd0p0_atr60p0to280p0_x1,rsi_reversal_w7_lo30_hi60,rsi_reversal,fixed_tp90p0_sl280p0_hold16,fixed,rvol0p75_macd0p0_atr60p0to280p0,1.0,1.447853887652485,44.78538876524849,99.60705429472465,1.9960705429472465,-8.327979124754957,81.89655172413794,116,0.5931449572558524,2.1776146919537345,0.3241555410928358,0.7500000000000009,-2.950000000000003,5,92,0,19,-0.7088092644049753,False,False,True,True,False,False,False,2025-05-30 10:30:00+00:00,2025-12-12 00:07:30+00:00
rsi7_30_60__fixed_tp0p9_sl2p8_hold16__min_rvol96_0p75__x1p0,surface_combo_grid,surface_combo,rsi7_30_60|fixed_tp0p9_sl2p8_hold16|min_rvol96_0p75|x1.0,second_half,HYPE_15M_MII_rsi_reversal_w7_lo30_hi60_fixed_tp90p0_sl280p0_hold16_rvol0p75_macd0p0_atr60p0to280p0_x1,rsi_reversal_w7_lo30_hi60,rsi_reversal,fixed_tp90p0_sl280p0_hold16,fixed,rvol0p75_macd0p0_atr60p0to280p0,1.0,1.1170296600110134,11.702966001101345,22.96104547343254,1.2296104547343254,-11.384420491211877,76.47058823529412,119,0.608484913046952,1.2183192216650105,0.10093228379312583,0.7500000000000009,-2.950000000000003,12,89,0,18,-1.3317524917601538,False,False,True,True,False,False,False,2025-12-12 00:07:30+00:00,2026-06-25 13:45:00+00:00
rsi7_30_60__fixed_tp0p9_sl2p8_hold16__min_rvol96_0p75__x1p0,surface_combo_grid,surface_combo,rsi7_30_60|fixed_tp0p9_sl2p8_hold16|min_rvol96_0p75|x1.0,last_90d,HYPE_15M_MII_rsi_reversal_w7_lo30_hi60_fixed_tp90p0_sl280p0_hold16_rvol0p75_macd0p0_atr60p0to280p0_x1,rsi_reversal_w7_lo30_hi60,rsi_reversal,fixed_tp90p0_sl280p0_hold16,fixed,rvol0p75_macd0p0_atr60p0to280p0,1.0,1.0465556381538326,4.655563815383257,20.2824011152263,1.202824011152263,-11.384420491211866,74.07407407407408,54,0.6,1.2020061786978309,0.09176340312677164,0.7500000000000009,-2.950000000000003,5,39,0,10,-1.3931489284092802,False,False,True,True,False,False,False,2026-03-27 13:45:00+00:00,2026-06-25 13:45:00+00:00
rsi7_30_60__fixed_tp0p9_sl2p8_hold16__min_rvol96_0p75__x1p0,surface_combo_grid,surface_combo,rsi7_30_60|fixed_tp0p9_sl2p8_hold16|min_rvol96_0p75|x1.0,is_2025_05_30_to_2026_03_01,HYPE_15M_MII_rsi_reversal_w7_lo30_hi60_fixed_tp90p0_sl280p0_hold16_rvol0p75_macd0p0_atr60p0to280p0_x1,rsi_reversal_w7_lo30_hi60,rsi_reversal,fixed_tp90p0_sl280p0_hold16,fixed,rvol0p75_macd0p0_atr60p0to280p0,1.0,1.451388927899808,45.1388927899808,64.1423722661449,1.641423722661449,-8.327979124754957,80.50314465408806,159,0.5791031185977692,1.6911308379909995,0.24051413784049688,0.7500000000000009,-2.950000000000003,10,124,0,25,-0.9748873057350369,False,False,True,True,False,False,False,2025-05-30 10:30:00+00:00,2026-03-01 00:00:00+00:00
rsi7_30_60__fixed_tp0p9_sl2p8_hold16__min_rvol96_0p75__x1p0,surface_combo_grid,surface_combo,rsi7_30_60|fixed_tp0p9_sl2p8_hold16|min_rvol96_0p75|x1.0,val_2026_03_01_to_2026_06_01,HYPE_15M_MII_rsi_reversal_w7_lo30_hi60_fixed_tp90p0_sl280p0_hold16_rvol0p75_macd0p0_atr60p0to280p0_x1,rsi_reversal_w7_lo30_hi60,rsi_reversal,fixed_tp90p0_sl280p0_hold16,fixed,rvol0p75_macd0p0_atr60p0to280p0,1.0,1.1333497550363951,13.334975503639512,64.37312460552653,1.6437312460552653,-5.61267788966634,78.84615384615384,52,0.5652173913043478,1.7179736978021376,0.24713474094577953,0.7500000000000009,-2.950000000000003,4,41,0,7,-0.9834972212381701,False,False,True,True,False,False,False,2026-03-01 00:00:00+00:00,2026-06-01 00:00:00+00:00
rsi7_30_60__fixed_tp0p9_sl2p8_hold16__min_rvol96_0p75__x1p0,surface_combo_grid,surface_combo,rsi7_30_60|fixed_tp0p9_sl2p8_hold16|min_rvol96_0p75|x1.0,oos_2026_06_01_to_latest,HYPE_15M_MII_rsi_reversal_w7_lo30_hi60_fixed_tp90p0_sl280p0_hold16_rvol0p75_macd0p0_atr60p0to280p0_x1,rsi_reversal_w7_lo30_hi60,rsi_reversal,fixed_tp90p0_sl280p0_hold16,fixed,rvol0p75_macd0p0_atr60p0to280p0,1.0,0.9831995717604577,-1.6800428239542309,-22.263230060791138,0.7773676993920886,-11.384420491211845,70.83333333333334,24,0.976685036032217,0.8921061559683189,-0.06165707948619217,0.7499999999999898,-2.950000000000003,3,16,0,5,-1.6796159126010273,False,False,True,True,True,False,False,2026-06-01 00:00:00+00:00,2026-06-25 13:45:00+00:00
rsi7_30_60__fixed_tp0p9_sl2p8_hold16__min_rvol96_0p75__x1p0,surface_combo_grid,surface_combo,rsi7_30_60|fixed_tp0p9_sl2p8_hold16|min_rvol96_0p75|x1.0,q1,HYPE_15M_MII_rsi_reversal_w7_lo30_hi60_fixed_tp90p0_sl280p0_hold16_rvol0p75_macd0p0_atr60p0to280p0_x1,rsi_reversal_w7_lo30_hi60,rsi_reversal,fixed_tp90p0_sl280p0_hold16,fixed,rvol0p75_macd0p0_atr60p0to280p0,1.0,1.1010226144343187,10.102261443431871,43.25857423160855,1.4325857423160855,-8.327979124754957,75.80645161290323,62,0.634051506032118,1.4069684816010797,0.16162076790493626,0.7500000000000009,-2.950000000000003,4,46,0,12,-1.0963984190032594,False,False,True,True,False,False,False,2025-05-30 10:30:00+00:00,2025-09-05 05:18:45+00:00
rsi7_30_60__fixed_tp0p9_sl2p8_hold16__min_rvol96_0p75__x1p0,surface_combo_grid,surface_combo,rsi7_30_60|fixed_tp0p9_sl2p8_hold16|min_rvol96_0p75|x1.0,q2,HYPE_15M_MII_rsi_reversal_w7_lo30_hi60_fixed_tp90p0_sl280p0_hold16_rvol0p75_macd0p0_atr60p0to280p0_x1,rsi_reversal_w7_lo30_hi60,rsi_reversal,fixed_tp90p0_sl280p0_hold16,fixed,rvol0p75_macd0p0_atr60p0to280p0,1.0,1.315008310157518,31.500831015751807,178.11931214534118,2.781193121453412,-3.674450665079809,88.88888888888889,54,0.5522384084795866,4.773945009196211,0.5107695399382018,0.7499999999999898,-2.950000000000003,1,46,0,7,-0.24349867688727378,False,False,True,True,False,False,False,2025-09-05 05:18:45+00:00,2025-12-12 00:07:30+00:00
rsi7_30_60__fixed_tp0p9_sl2p8_hold16__min_rvol96_0p75__x1p0,surface_combo_grid,surface_combo,rsi7_30_60|fixed_tp0p9_sl2p8_hold16|min_rvol96_0p75|x1.0,q3,HYPE_15M_MII_rsi_reversal_w7_lo30_hi60_fixed_tp90p0_sl280p0_hold16_rvol0p75_macd0p0_atr60p0to280p0_x1,rsi_reversal_w7_lo30_hi60,rsi_reversal,fixed_tp90p0_sl280p0_hold16,fixed,rvol0p75_macd0p0_atr60p0to280p0,1.0,1.0515072551075983,5.150725510759835,20.635445517693274,1.2063544551769327,-7.553337239482616,77.77777777777779,63,0.6442781432261844,1.1822416718204525,0.08818600004025914,0.7500000000000009,-2.950000000000003,7,48,0,8,-1.2480999693728143,False,False,True,True,False,False,False,2025-12-12 00:07:30+00:00,2026-03-19 18:56:15+00:00
rsi7_30_60__fixed_tp0p9_sl2p8_hold16__min_rvol96_0p75__x1p0,surface_combo_grid,surface_combo,rsi7_30_60|fixed_tp0p9_sl2p8_hold16|min_rvol96_0p75|x1.0,q4,HYPE_15M_MII_rsi_reversal_w7_lo30_hi60_fixed_tp90p0_sl280p0_hold16_rvol0p75_macd0p0_atr60p0to280p0_x1,rsi_reversal_w7_lo30_hi60,rsi_reversal,fixed_tp90p0_sl280p0_hold16,fixed,rvol0p75_macd0p0_atr60p0to280p0,1.0,1.062312841480787,6.231284148078697,25.331478149198936,1.2533147814919894,-11.384420491211845,75.0,56,0.5726916828677194,1.263155640797164,0.11527185301510087,0.7499999999999953,-2.950000000000003,5,41,0,10,-1.3786833358382697,False,False,True,True,False,False,False,2026-03-19 18:56:15+00:00,2026-06-25 13:45:00+00:00
rsi7_30_60__fixed_tp0p9_sl2p8_hold16__min_rvol96_0p75__x1p25,surface_combo_grid,surface_combo,rsi7_30_60|fixed_tp0p9_sl2p8_hold16|min_rvol96_0p75|x1.25,full,HYPE_15M_MII_rsi_reversal_w7_lo30_hi60_fixed_tp90p0_sl280p0_hold16_rvol0p75_macd0p0_atr60p0to280p0_x1p25,rsi_reversal_w7_lo30_hi60,rsi_reversal,fixed_tp90p0_sl280p0_hold16,fixed,rvol0p75_macd0p0_atr60p0to280p0,1.25,1.8149859727479962,81.49859727479962,74.47812688168656,1.7447812688168656,-14.081046981198341,79.14893617021276,235,0.6008149351514022,1.5706171395292023,0.2638988539263347,0.937500000000001,-3.687500000000003,17,181,0,37,-0.9419913780862001,False,False,True,True,False,False,False,2025-05-30 10:30:00+00:00,2026-06-25 13:45:00+00:00
rsi7_30_60__fixed_tp0p9_sl2p8_hold16__min_rvol96_0p75__x1p25,surface_combo_grid,surface_combo,rsi7_30_60|fixed_tp0p9_sl2p8_hold16|min_rvol96_0p75|x1.25,first_half,HYPE_15M_MII_rsi_reversal_w7_lo30_hi60_fixed_tp90p0_sl280p0_hold16_rvol0p75_macd0p0_atr60p0to280p0_x1p25,rsi_reversal_w7_lo30_hi60,rsi_reversal,fixed_tp90p0_sl280p0_hold16,fixed,rvol0p75_macd0p0_atr60p0to280p0,1.25,1.58523151511839,58.523151511839,136.42916555531932,2.364291655553193,-10.331818074024767,81.89655172413794,116,0.5931449572558524,2.1776146919537323,0.40519442636604475,0.937500000000001,-3.687500000000003,5,92,0,19,-0.5227275963723685,False,False,True,True,False,False,False,2025-05-30 10:30:00+00:00,2025-12-12 00:07:30+00:00
rsi7_30_60__fixed_tp0p9_sl2p8_hold16__min_rvol96_0p75__x1p25,surface_combo_grid,surface_combo,rsi7_30_60|fixed_tp0p9_sl2p8_hold16|min_rvol96_0p75|x1.25,second_half,HYPE_15M_MII_rsi_reversal_w7_lo30_hi60_fixed_tp90p0_sl280p0_hold16_rvol0p75_macd0p0_atr60p0to280p0_x1p25,rsi_reversal_w7_lo30_hi60,rsi_reversal,fixed_tp90p0_sl280p0_hold16,fixed,rvol0p75_macd0p0_atr60p0to280p0,1.25,1.1449343237492011,14.493432374920111,28.75998901674832,1.2875998901674832,-14.081046981198375,76.47058823529412,119,0.608484913046952,1.2183192216650094,0.12616535474140733,0.937500000000001,-3.687500000000003,12,89,0,18,-1.3068372937295378,False,False,True,True,False,False,False,2025-12-12 00:07:30+00:00,2026-06-25 13:45:00+00:00
rsi7_30_60__fixed_tp0p9_sl2p8_hold16__min_rvol96_0p75__x1p25,surface_combo_grid,surface_combo,rsi7_30_60|fixed_tp0p9_sl2p8_hold16|min_rvol96_0p75|x1.25,last_90d,HYPE_15M_MII_rsi_reversal_w7_lo30_hi60_fixed_tp90p0_sl280p0_hold16_rvol0p75_macd0p0_atr60p0to280p0_x1p25,rsi_reversal_w7_lo30_hi60,rsi_reversal,fixed_tp90p0_sl280p0_hold16,fixed,rvol0p75_macd0p0_atr60p0to280p0,1.25,1.0571714012075204,5.71714012075204,25.311262659632973,1.2531126265963297,-14.081046981198364,74.07407407407408,54,0.6,1.202006178697831,0.11470425390846455,0.937500000000001,-3.687500000000003,5,39,0,10,-1.3741279089854033,False,False,True,True,False,False,False,2026-03-27 13:45:00+00:00,2026-06-25 13:45:00+00:00
rsi7_30_60__fixed_tp0p9_sl2p8_hold16__min_rvol96_0p75__x1p25,surface_combo_grid,surface_combo,rsi7_30_60|fixed_tp0p9_sl2p8_hold16|min_rvol96_0p75|x1.25,is_2025_05_30_to_2026_03_01,HYPE_15M_MII_rsi_reversal_w7_lo30_hi60_fixed_tp90p0_sl280p0_hold16_rvol0p75_macd0p0_atr60p0to280p0_x1p25,rsi_reversal_w7_lo30_hi60,rsi_reversal,fixed_tp90p0_sl280p0_hold16,fixed,rvol0p75_macd0p0_atr60p0to280p0,1.25,1.588073032945893,58.807303294589296,85.01955259140419,1.850195525914042,-10.331818074024767,80.50314465408806,159,0.5791031185977692,1.691130837990994,0.3006426723006211,0.937500000000001,-3.687500000000003,10,124,0,25,-0.854321180522571,False,False,True,True,False,False,False,2025-05-30 10:30:00+00:00,2026-03-01 00:00:00+00:00
rsi7_30_60__fixed_tp0p9_sl2p8_hold16__min_rvol96_0p75__x1p25,surface_combo_grid,surface_combo,rsi7_30_60|fixed_tp0p9_sl2p8_hold16|min_rvol96_0p75|x1.25,val_2026_03_01_to_2026_06_01,HYPE_15M_MII_rsi_reversal_w7_lo30_hi60_fixed_tp90p0_sl280p0_hold16_rvol0p75_macd0p0_atr60p0to280p0_x1p25,rsi_reversal_w7_lo30_hi60,rsi_reversal,fixed_tp90p0_sl280p0_hold16,fixed,rvol0p75_macd0p0_atr60p0to280p0,1.25,1.168145006634689,16.814500663468902,85.34012919362306,1.8534012919362306,-6.996397637961904,78.84615384615384,52,0.5652173913043478,1.7179736978021385,0.30891842618222454,0.937500000000001,-3.687500000000003,4,41,0,7,-0.8563137345349048,False,False,True,True,False,False,False,2026-03-01 00:00:00+00:00,2026-06-01 00:00:00+00:00
rsi7_30_60__fixed_tp0p9_sl2p8_hold16__min_rvol96_0p75__x1p25,surface_combo_grid,surface_combo,rsi7_30_60|fixed_tp0p9_sl2p8_hold16|min_rvol96_0p75|x1.25,oos_2026_06_01_to_latest,HYPE_15M_MII_rsi_reversal_w7_lo30_hi60_fixed_tp90p0_sl280p0_hold16_rvol0p75_macd0p0_atr60p0to280p0_x1p25,rsi_reversal_w7_lo30_hi60,rsi_reversal,fixed_tp90p0_sl280p0_hold16,fixed,rvol0p75_macd0p0_atr60p0to280p0,1.25,0.9783765727654569,-2.1623427234543136,-27.74256169869772,0.7225743830130228,-14.081046981198364,70.83333333333334,24,0.976685036032217,0.892106155968319,-0.07707134935774025,0.9374999999999871,-3.687500000000003,3,16,0,5,-1.7851546102049591,False,False,True,True,True,False,False,2026-06-01 00:00:00+00:00,2026-06-25 13:45:00+00:00
