name,base_name,month,trades,trades_per_day,equity_multiple,annualized_multiple,total_return,max_dd,win_rate,profit_factor,avg_trade,avg_win,avg_loss_abs,payoff_ratio,worst_trade,best_trade,target_rate,stop_rate,time_rate,long_trades,short_trades,avg_bars_held
HYPE_5M_MA_PBS_R03072__base,HYPE_5M_MA_PBS_R03072,2026_03,7,0.22580645161290322,1.0263185717068333,1.35809342740152,0.02631857170683327,-0.04057297814258787,0.5714285714285714,1.6281669633306253,0.0038434110109830904,0.017433264720669212,0.01427639393526507,1.221125222497969,-0.016567621980627976,0.017437496781942157,0.5714285714285714,0.2857142857142857,0.14285714285714285,4,3,22.428571428571427
HYPE_5M_MA_PBS_R03072__base,HYPE_5M_MA_PBS_R03072,2026_04,2,0.06666666666666667,0.9931422429999451,0.919632822008036,-0.006857757000054865,-0.018207932897628343,0.5,0.5958284590048323,-0.0033471506099363594,0.00986871853997909,0.016563019759851808,0.5958284590048323,-0.016563019759851808,0.00986871853997909,0.0,0.5,0.5,2,0,42.5
HYPE_5M_MA_PBS_R03072__base,HYPE_5M_MA_PBS_R03072,2026_05,10,0.3225806451612903,1.0722259147121047,2.2742646276153073,0.07222591471210471,-0.0311893879325309,0.8,3.9512100825633962,0.007061140429749852,0.011817207382687364,0.011963127382000205,0.9878025206408491,-0.016563019759851697,0.017437496781942268,0.4,0.1,0.5,8,2,32.1
HYPE_5M_MA_PBS_R03072__base,HYPE_5M_MA_PBS_R03072,2026_06,8,0.3177054605626034,1.0164432565406694,1.2669008567249687,0.01644325654066936,-0.044316333109336914,0.5,1.330648336748757,0.002166317240795991,0.017436086094851214,0.013103451613259232,1.330648336748757,-0.016567621980627976,0.017437496781942268,0.5,0.375,0.125,2,6,16.625
HYPE_5M_MA_PBS_R03072__nb_0000,HYPE_5M_MA_PBS_R03072,2025_05,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
HYPE_5M_MA_PBS_R03072__nb_0000,HYPE_5M_MA_PBS_R03072,2025_06,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
HYPE_5M_MA_PBS_R03072__nb_0000,HYPE_5M_MA_PBS_R03072,2025_07,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
HYPE_5M_MA_PBS_R03072__nb_0000,HYPE_5M_MA_PBS_R03072,2025_08,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
HYPE_5M_MA_PBS_R03072__nb_0000,HYPE_5M_MA_PBS_R03072,2025_09,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
HYPE_5M_MA_PBS_R03072__nb_0000,HYPE_5M_MA_PBS_R03072,2025_10,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
HYPE_5M_MA_PBS_R03072__nb_0000,HYPE_5M_MA_PBS_R03072,2025_11,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
HYPE_5M_MA_PBS_R03072__nb_0000,HYPE_5M_MA_PBS_R03072,2025_12,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
HYPE_5M_MA_PBS_R03072__nb_0000,HYPE_5M_MA_PBS_R03072,2026_01,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
HYPE_5M_MA_PBS_R03072__nb_0000,HYPE_5M_MA_PBS_R03072,2026_02,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
HYPE_5M_MA_PBS_R03072__nb_0000,HYPE_5M_MA_PBS_R03072,2026_03,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
