symbol,slice_kind,period,return_pct,sharpe,mdd_pct,trades_exited
UNIUSDT,recent,1m,9.673188957717826,2.07091637854662,-11.569500108537145,1
UNIUSDT,recent,3m,44.6653503749235,3.236789477238032,-11.569500108537145,3
UNIUSDT,recent,6m,-3.5834189305942954,0.05898443385027341,-34.756696294148604,9
UNIUSDT,recent,1y,50.40936867936168,0.9283776232045218,-40.09298823916673,18
XLMUSDT,year,2024,3.9438545473185815,0.4864196877787484,-16.55588748157657,6
XLMUSDT,year,2025,-30.596911044894682,-0.6132998656879578,-36.70422661989934,20
XLMUSDT,year,2026,17.99083536987829,0.9614867717733809,-18.31125164858949,9
XLMUSDT,quarter,2024Q3,1.7728101303537969,0.8144157638515487,-4.601284042234499,1
XLMUSDT,quarter,2024Q4,4.590242464510741,0.6803712662461836,-11.617866051488,5
XLMUSDT,quarter,2025Q1,-17.23491158158178,-1.1967765428839965,-25.84891658940851,6
XLMUSDT,quarter,2025Q2,28.738521628140944,2.4532293590016563,-11.38740349118138,4
XLMUSDT,quarter,2025Q3,-17.71385972843269,-1.43271098835539,-21.27440031248774,6
XLMUSDT,quarter,2025Q4,-22.514058537113456,-4.359073227081735,-24.37743492648051,4
XLMUSDT,quarter,2026Q1,19.704788880275604,1.8387289352216611,-18.31125164858949,5
XLMUSDT,quarter,2026Q2,3.251376145028928,0.6452861835631429,-7.17393525036496,3
XLMUSDT,quarter,2026Q3,-4.535719827049512,-2.3110502367793964,-6.128502993967022,1
XLMUSDT,recent,1d,0.0,,0.0,0
XLMUSDT,recent,7d,0.0,,0.0,0
XLMUSDT,recent,1m,-3.9934581105194433,-2.8086837104439213,-6.128502993967022,1
XLMUSDT,recent,3m,-4.535719827049512,-1.6635815053629301,-6.128502993967022,1
XLMUSDT,recent,6m,-11.207920895384104,-0.8170392239247475,-13.190620415291542,7
XLMUSDT,recent,1y,-10.399262720490743,-0.1846942253600169,-30.666477929475167,16
XMRUSDT,year,2024,-31.097147460070794,-2.5989575765281785,-32.3561943720621,9
XMRUSDT,year,2025,8.438093327226426,0.4061247733034682,-35.574695945430925,17
XMRUSDT,year,2026,-45.70278449548696,-1.6524235889274612,-61.76983115826602,19
XMRUSDT,quarter,2024Q3,-16.025197817976167,-5.400192254898833,-16.77149121950596,3
XMRUSDT,quarter,2024Q4,-17.94818118109366,-1.7751623974805688,-19.44749630810305,6
XMRUSDT,quarter,2025Q1,-13.148852029308822,-1.2549864733789249,-17.374645481656216,6
XMRUSDT,quarter,2025Q2,60.23731628291375,4.083797445892522,-17.434567815883817,2
XMRUSDT,quarter,2025Q3,11.169917021863052,1.5241800526171483,-8.016296655916689,3
XMRUSDT,quarter,2025Q4,-29.910112088965356,-1.90583639973111,-32.294883247496166,6
XMRUSDT,quarter,2026Q1,-11.167358748700696,-0.5686925067995307,-26.477472518844735,7
XMRUSDT,quarter,2026Q2,-45.227634414951204,-4.568502231343287,-46.754313485920086,9
XMRUSDT,quarter,2026Q3,9.809756686247262,2.1156491653008898,-13.865771716787666,3
XMRUSDT,recent,1d,1.1526702755040752,,0.0,1
XMRUSDT,recent,7d,4.050699080584419,4.028886067309066,-4.969364985331104,1
XMRUSDT,recent,1m,14.488096832303231,4.713544810880963,-4.969364985331104,1
XMRUSDT,recent,3m,-31.165191235523093,-2.953255675449643,-41.44163874418424,7
XMRUSDT,recent,6m,-49.2591616369379,-2.6888246150726016,-59.73400594704115,17
XMRUSDT,recent,1y,-60.76188909661017,-1.5537154657917147,-67.32550093644714,26
XRPUSDT,year,2024,-31.589362874402493,-1.8508634120560958,-43.4954179466194,7
XRPUSDT,year,2025,-34.534686030181206,-0.5293241895167135,-51.95475981034748,26
XRPUSDT,year,2026,17.710957869802478,0.8995262911385393,-22.382456427732443,12
XRPUSDT,quarter,2024Q3,4.388143637086439,1.3868600806036626,-6.370171291030092,1
XRPUSDT,quarter,2024Q4,-32.704359323897535,-2.569433239654455,-39.1136569338149,6
XRPUSDT,quarter,2025Q1,-11.12236464507852,-0.3346148652823655,-34.60226370942421,8
XRPUSDT,quarter,2025Q2,-20.638924621558797,-1.6849372677975065,-29.954768114157616,8
XRPUSDT,quarter,2025Q3,-0.4798917662379498,0.2659039880164309,-31.421672226618114,7
XRPUSDT,quarter,2025Q4,-4.940087104847468,-0.7045880410160938,-14.382923054087925,3
XRPUSDT,quarter,2026Q1,19.807161203076618,1.8741934088197136,-19.403364676031877,4
XRPUSDT,quarter,2026Q2,-2.2991149791125487,-0.09511801592960668,-11.839679300217142,6
XRPUSDT,quarter,2026Q3,0.5623973636433188,0.36963980115419964,-4.578808097850207,2
XRPUSDT,recent,1d,-0.9741697861344711,,-0.9741697861344711,1
XRPUSDT,recent,7d,0.712189301081545,2.0032834679386906,-0.9782648779383951,1
XRPUSDT,recent,1m,1.2558059491647233,0.9186057367165804,-3.9208497014689536,2
XRPUSDT,recent,3m,9.864548290355856,1.6842749511699533,-9.7733373632643,3
XRPUSDT,recent,6m,-6.308848563181169,-0.2642958360612568,-16.40711190713523,10
XRPUSDT,recent,1y,3.534151881446279,0.2713561898651257,-24.877440142902564,18
ZECUSDT,year,2024,1.9223783637731806,0.3688904583770223,-23.018576271115876,5
ZECUSDT,year,2025,124.09726254770162,1.2252710261854152,-59.063591270769365,19
ZECUSDT,year,2026,-37.206568716714486,-0.5779943053845517,-59.67236683461593,15
ZECUSDT,quarter,2024Q3,5.787455015916154,3.6286404381825728,0.0,0
ZECUSDT,quarter,2024Q4,-7.07551612549473,-0.11653408744914502,-23.018576271115876,5
ZECUSDT,quarter,2025Q1,6.985051863407965,0.7370677690081737,-33.96015552059291,5
ZECUSDT,quarter,2025Q2,1.3707948993527452,0.3458945712267026,-18.73947376689682,4
ZECUSDT,quarter,2025Q3,-28.455079532878656,-1.7890266293521648,-47.43715144359183,7
ZECUSDT,quarter,2025Q4,65.27418980961079,2.1004852625665085,-32.9560920815148,3
ZECUSDT,quarter,2026Q1,-10.86012570921594,-0.28718341772182693,-38.36528632858375,6
ZECUSDT,quarter,2026Q2,-12.453456422063958,-0.07559660626545844,-49.8813296829053,7
ZECUSDT,quarter,2026Q3,-15.657040603054362,-4.414890923160442,-15.657040603054362,2
ZECUSDT,recent,1d,0.0,,0.0,0
ZECUSDT,recent,7d,0.0,,0.0,0
ZECUSDT,recent,1m,-9.394076845924682,-6.073793120025534,-9.394076845924682,1
ZECUSDT,recent,3m,-52.35344462136538,-3.3905067100519655,-54.62023646515961,8
ZECUSDT,recent,6m,-52.25014196850451,-1.5920432722845144,-59.67236683461593,13
ZECUSDT,recent,1y,84.15283853761966,1.0458363233931443,-59.67236683461593,21
